version_group_id,language_id,ability_id,name,description
13,1,102,リーフガード,じょうたい　いじょうに\nはれのとき　ならない。
13,1,103,ぶきよう,もっている　どうぐを\nつかうことが　できない。
13,1,104,かたやぶり,とくせいに　かんけいなく\nあいてに　わざを　だせる。
13,1,105,きょううん,あいての　きゅうしょに\nこうげきが　あたりやすい。
13,1,106,ゆうばく,ひんしの　ときに　ふれた\nあいてに　ダメージ。
13,1,107,きけんよち,あいての　もつ　きけんな\nわざを　さっちする。
13,1,108,よちむ,あいての　もつ　わざを\nよみとることが　できる。
13,1,109,てんねん,あいての　のうりょくの\nへんかを　むしする。
13,1,110,いろめがね,こうかいまひとつ　のとき\nわざを　つよめる。
13,1,111,フィルター,こうかばつぐん　のとき\nいりょくを　よわめる。
13,1,112,スロースタート,こうげきと　すばやさが\nしばらく　はんぶんになる。
13,1,113,きもったま,ゴーストタイプに\nノーマルわざが　あたる。
13,1,114,よびみず,みずを　よびこんで\nとくこうを　あげる。
13,1,115,アイスボディ,あられのとき　HPを\nすこしずつ　かいふく。
13,1,116,ハードロック,こうかばつぐん　のとき\nいりょくを　よわめる。
13,1,117,ゆきふらし,せんとうに　でると\nあられを　ふらす。
13,1,118,みつあつめ,あまいミツを　あつめて\nくることが　ある。
13,1,119,おみとおし,あいての　もちものを\nしることが　できる。
13,1,120,すてみ,はんどうで　ダメージを\nうけるわざが　つよくなる。
13,1,121,マルチタイプ,もっている　プレートで\nタイプが　かわる。
13,1,122,フラワーギフト,はれのとき　じぶんと\nみかたが　つよくなる。
13,1,123,ナイトメア,ねむっている　あいての\nＨＰを　へらす。
13,1,124,わるいてぐせ,さわられた　あいてから\nどうぐを　ぬすむ。
13,1,125,ちからずく,ちからが　つよくなるが\nついかこうかが　なくなる。
13,1,126,あまのじゃく,のうりょくの　へんかが\nぎゃくてんする。
13,1,127,きんちょうかん,あいてを　きんちょうさせ\nきのみを　たべさせない。
13,1,128,まけんき,のうりょくが　さがると\nこうげきが　あがる。
13,1,129,よわき,ＨＰが　はんぶんになると\nのうりょくが　さがる。
13,1,130,のろわれボディ,こうげきされると　たまに\nかなしばりにする。
13,1,131,いやしのこころ,みかたの　じょうたい\nいじょうを　たまに　なおす。
13,1,132,フレンドガード,みかたの　ダメージを\nへらすことができる。
13,1,133,くだけるよろい,ぶつりわざで　ぼうぎょが\nさがり　すばやさがあがる。
13,1,134,ヘヴィメタル,じぶんの　おもさが\n２ばいに　なる。
13,1,135,ライトメタル,じぶんの　おもさが\nはんぶんに　なる。
13,1,136,マルチスケイル,ＨＰが　まんたんのときに\nダメージが　すくなくなる。
13,1,137,どくぼうそう,どくのとき　ぶつりの\nいりょくが　あがる。
13,1,138,ねつぼうそう,やけどのとき　とくしゅの\nいりょくが　あがる。
13,1,139,しゅうかく,つかった　きのみを\nなんかいも　つくりだす。
13,1,140,テレパシー,みかたの　こうげきを\nよみとって　うけない。
13,1,141,ムラっけ,のうりょくが　あがったり\nさがったりする。
13,1,142,ぼうじん,てんきの　えいきょうで\nダメージを　うけない。
13,1,143,どくしゅ,さわるだけで　あいてを　\nどくにすることがある。
13,1,144,さいせいりょく,ひっこめると ＨＰが\nすこし　かいふくする。
13,1,145,はとむね,ぼうぎょを　さげる\nこうげきを　うけない。
13,1,146,すなかき,すなあらしで\nすばやさが　あがる。
13,1,147,ミラクルスキン,へんかわざを　うけにくい\nからだに　なっている。
13,1,148,アナライズ,いちばん　さいごに\nわざをだすと　つよくなる。
13,1,149,イリュージョン,うしろの　ポケモンに\nなりきって　でてくる。
13,1,150,かわりもの,めのまえの　ポケモンに\nへんしん　してしまう。
13,1,151,すりぬけ,あいての　かべを\nすりぬけて　こうげき。
13,1,152,ミイラ,あいてに　さわられると\nあいてを　ミイラにする。
13,1,153,じしんかじょう,あいてを　たおすと\nこうげきが　あがる。
13,1,154,せいぎのこころ,あくを　うけると\nこうげきが　あがる。
13,1,155,びびり,びびって　すばやさが\nあがる　タイプがある。
13,1,156,マジックミラー,へんかわざを　かえす\nことが　できる。
13,1,157,そうしょく,くさの　わざを　うけると\nこうげきが　あがる。
13,1,158,いたずらごころ,へんかわざを　せんせいで\nだすことが　できる。
13,1,159,すなのちから,すなあらしで　いりょくが\nあがる　わざがある。
13,1,160,てつのトゲ,ふれた　あいてを\nキズつける。
13,1,161,ダルマモード,ピンチに　なると\nすがたが　へんかする。
13,1,162,しょうりのほし,じぶんや　みかたの\nめいちゅうが　あがる。
13,1,163,ターボブレイズ,とくせいに　かんけいなく\nあいてに　わざを　だせる。
13,1,164,テラボルテージ,とくせいに　かんけいなく\nあいてに　わざを　だせる。
13,2,1,Stench,The stench may cause\nthe target to flinch.
13,2,2,Drizzle,The Pokémon makes it rain\nif it appears in battle.
13,2,3,Speed Boost,Its Speed stat is\ngradually boosted.
13,2,4,Battle Armor,The Pokémon is protected\nagainst critical hits.
13,2,5,Sturdy,It cannot be knocked\nout with one hit.
13,2,6,Damp,Prevents the use of\nself-destructing moves.
13,2,7,Limber,The Pokémon is protected\nfrom paralysis.
13,2,8,Sand Veil,Boosts the Pokémon's\nevasion in a sandstorm.
13,2,9,Static,Contact with the Pokémon\nmay cause paralysis.
13,2,10,Volt Absorb,Restores HP if hit by an\nElectric-type move.
13,2,11,Water Absorb,Restores HP if hit by a\nWater-type move.
13,2,12,Oblivious,Prevents it from\nbecoming infatuated.
13,2,13,Cloud Nine,Eliminates the effects of\nweather.
13,2,14,Compoundeyes,The Pokémon's accuracy\nis boosted.
13,2,15,Insomnia,Prevents the Pokémon\nfrom falling asleep.
13,2,16,Color Change,Changes the Pokémon's\ntype to the foe's move.
13,2,17,Immunity,Prevents the Pokémon\nfrom getting poisoned.
13,2,18,Flash Fire,It powers up Fire-type\nmoves if it's hit by one.
13,2,19,Shield Dust,Blocks the added effects\nof attacks taken.
13,2,20,Own Tempo,Prevents the Pokémon\nfrom becoming confused.
13,2,21,Suction Cups,Negates all moves that\nforce switching out.
13,2,22,Intimidate,Lowers the foe's\nAttack stat.
13,2,23,Shadow Tag,Prevents the foe from\nescaping.
13,2,24,Rough Skin,Inflicts damage to the\nattacker on contact.
13,2,25,Wonder Guard,Only supereffective\nmoves will hit.
13,2,26,Levitate,Gives full immunity to all\nGround-type moves.
13,2,27,Effect Spore,Contact may poison or\ncause paralysis or sleep.
13,2,28,Synchronize,"Passes a burn, poison,\nor paralysis to the foe."
13,2,29,Clear Body,Prevents other Pokémon\nfrom lowering its stats.
13,2,30,Natural Cure,All status problems heal\nwhen it switches out.
13,2,31,Lightningrod,Draws in all Electric-type\nmoves to up Sp. Attack.
13,2,32,Serene Grace,Boosts the likelihood of\nadded effects appearing.
13,2,33,Swift Swim,Boosts the Pokémon's\nSpeed in rain.
13,2,34,Chlorophyll,Boosts the Pokémon's\nSpeed in sunshine.
13,2,35,Illuminate,Raises the likelihood of\nmeeting wild Pokémon.
13,2,36,Trace,The Pokémon copies a\nfoe's Ability.
13,2,37,Huge Power,Raises the Pokémon's\nAttack stat.
13,2,38,Poison Point,Contact with the Pokémon\nmay poison the attacker.
13,2,39,Inner Focus,The Pokémon is protected\nfrom flinching.
13,2,40,Magma Armor,Prevents the Pokémon\nfrom becoming frozen.
13,2,41,Water Veil,Prevents the Pokémon\nfrom getting a burn.
13,2,42,Magnet Pull,Prevents Steel-type\nPokémon from escaping.
13,2,43,Soundproof,Gives full immunity to all\nsound-based moves.
13,2,44,Rain Dish,The Pokémon gradually\nregains HP in rain.
13,2,45,Sand Stream,The Pokémon summons a\nsandstorm in battle.
13,2,46,Pressure,The Pokémon raises the\nfoe's PP usage.
13,2,47,Thick Fat,Ups resistance to Fire-\nand Ice-type moves.
13,2,48,Early Bird,The Pokémon awakens\nquickly from sleep.
13,2,49,Flame Body,Contact with the Pokémon\nmay burn the attacker.
13,2,50,Run Away,Enables a sure getaway\nfrom wild Pokémon.
13,2,51,Keen Eye,Prevents other Pokémon\nfrom lowering accuracy.
13,2,52,Hyper Cutter,Prevents other Pokémon\nfrom lowering Attack stat.
13,2,53,Pickup,The Pokémon may\npick up items.
13,2,54,Truant,Pokémon can't attack\non consecutive turns.
13,2,55,Hustle,"Boosts the Attack stat,\nbut lowers accuracy."
13,2,56,Cute Charm,Contact with the Pokémon\nmay cause infatuation.
13,2,57,Plus,Ups Sp. Atk if another\nPokémon has Plus or Minus.
13,2,58,Minus,Ups Sp. Atk if another\nPokémon has Plus or Minus.
13,2,59,Forecast,Castform transforms with\nthe weather.
13,2,60,Sticky Hold,Protects the Pokémon\nfrom item theft.
13,2,61,Shed Skin,The Pokémon may heal its\nown status problems.
13,2,62,Guts,Boosts Attack if there is\na status problem.
13,2,63,Marvel Scale,Ups Defense if there is\na status problem.
13,2,64,Liquid Ooze,Damages attackers\nusing any draining move.
13,2,65,Overgrow,Powers up Grass-type\nmoves in a pinch.
13,2,66,Blaze,Powers up Fire-type\nmoves in a pinch.
13,2,67,Torrent,Powers up Water-type\nmoves in a pinch.
13,2,68,Swarm,Powers up Bug-type\nmoves in a pinch.
13,2,69,Rock Head,Protects the Pokémon\nfrom recoil damage.
13,2,70,Drought,Turns the sunlight harsh\nif it is in battle.
13,2,71,Arena Trap,Prevents the foe from\nfleeing.
13,2,72,Vital Spirit,Prevents the Pokémon\nfrom falling asleep.
13,2,73,White Smoke,Prevents other Pokémon\nfrom lowering its stats.
13,2,74,Pure Power,Raises the Pokémon's\nAttack stat.
13,2,75,Shell Armor,The Pokémon is protected\nagainst critical hits.
13,2,76,Air Lock,Eliminates the effects of\nweather.
13,2,77,Tangled Feet,Raises evasion if the\nPokémon is confused.
13,2,78,Motor Drive,Raises Speed if hit by an\nElectric-type move.
13,2,79,Rivalry,Deals more damage to a\nPokémon of same gender.
13,2,80,Steadfast,Raises Speed each time\nthe Pokémon flinches.
13,2,81,Snow Cloak,Raises evasion in a\nhailstorm.
13,2,82,Gluttony,Encourages the early use\nof a held Berry.
13,2,83,Anger Point,Maxes Attack after\ntaking a critical hit.
13,2,84,Unburden,Raises Speed if a held\nitem is used.
13,2,85,Heatproof,Weakens the power of\nFire-type moves.
13,2,86,Simple,The Pokémon is prone to\nwild stat changes.
13,2,87,Dry Skin,Reduces HP if it is hot.\nWater restores HP.
13,2,88,Download,Adjusts power according\nto a foe's defenses.
13,2,89,Iron Fist,Boosts the power of\npunching moves.
13,2,90,Poison Heal,Restores HP if the\nPokémon is poisoned.
13,2,91,Adaptability,Powers up moves of the\nsame type.
13,2,92,Skill Link,Increases the frequency\nof multi-strike moves.
13,2,93,Hydration,Heals status problems if\nit is raining.
13,2,94,Solar Power,"In sunshine, Sp. Atk is\nboosted but HP decreases."
13,2,95,Quick Feet,Boosts Speed if there is\na status problem.
13,2,96,Normalize,All the Pokémon's moves\nbecome the Normal type.
13,2,97,Sniper,Powers up moves if they\nbecome critical hits.
13,2,98,Magic Guard,The Pokémon only takes\ndamage from attacks.
13,2,99,No Guard,Ensures attacks by or\nagainst the Pokémon land.
13,2,100,Stall,The Pokémon moves after\nall other Pokémon do.
13,2,101,Technician,Powers up the Pokémon's\nweaker moves.
13,2,102,Leaf Guard,Prevents problems with\nstatus in sunny weather.
13,2,103,Klutz,The Pokémon can't use\nany held items.
13,2,104,Mold Breaker,Moves can be used\nregardless of Abilities.
13,2,105,Super Luck,Heightens the critical-\nhit ratios of moves.
13,2,106,Aftermath,Damages the attacker\nlanding the finishing hit.
13,2,107,Anticipation,Senses a foe's\ndangerous moves.
13,2,108,Forewarn,Determines what moves\na foe has.
13,2,109,Unaware,Ignores any stat changes\nin the Pokémon.
13,2,110,Tinted Lens,"Powers up “not very\neffective"" moves."
13,2,111,Filter,Reduces damage from\nsupereffective attacks.
13,2,112,Slow Start,Temporarily halves\nAttack and Speed.
13,2,113,Scrappy,Enables moves to hit\nGhost-type Pokémon.
13,2,114,Storm Drain,Draws in all Water-type\nmoves to up Sp. Attack.
13,2,115,Ice Body,The Pokémon gradually\nregains HP in a hailstorm.
13,2,116,Solid Rock,Reduces damage from\nsupereffective attacks.
13,2,117,Snow Warning,The Pokémon summons a\nhailstorm in battle.
13,2,118,Honey Gather,The Pokémon may gather\nHoney from somewhere.
13,2,119,Frisk,The Pokémon can check\na foe's held item.
13,2,120,Reckless,Powers up moves that\nhave recoil damage.
13,2,121,Multitype,Changes type to match\nthe held Plate.
13,2,122,Flower Gift,Powers up party Pokémon\nwhen it is sunny.
13,2,123,Bad Dreams,Reduces a sleeping\nfoe's HP.
13,2,124,Pickpocket,Steals an item when hit\nby another Pokémon.
13,2,125,Sheer Force,Removes added effects to\nincrease move damage.
13,2,126,Contrary,Makes stat changes have\nan opposite effect.
13,2,127,Unnerve,Makes the foe nervous and\nunable to eat Berries.
13,2,128,Defiant,When its stats are lowered\nits Attack increases.
13,2,129,Defeatist,Lowers stats when HP\nbecomes half or less.
13,2,130,Cursed Body,May disable a move used\non the Pokémon.
13,2,131,Healer,May heal an ally's status\nconditions.
13,2,132,Friend Guard,Reduces damage done\nto allies.
13,2,133,Weak Armor,Physical attacks lower\nDefense and raise Speed.
13,2,134,Heavy Metal,Doubles the Pokémon's\nweight.
13,2,135,Light Metal,Halves the Pokémon's\nweight.
13,2,136,Multiscale,Reduces damage when HP\nis full.
13,2,137,Toxic Boost,Powers up physical\nattacks when poisoned.
13,2,138,Flare Boost,Powers up special attacks\nwhen burned.
13,2,139,Harvest,May create another\nBerry after one is used.
13,2,140,Telepathy,Anticipates an ally's\nattack and dodges it.
13,2,141,Moody,Raises one stat and\nlowers another.
13,2,142,Overcoat,Protects the Pokémon from\ndamage from weather.
13,2,143,Poison Touch,May poison targets when a\nPokémon makes contact.
13,2,144,Regenerator,Restores a little HP when\nwithdrawn from battle.
13,2,145,Big Pecks,Protects the Pokémon from\nDefense-lowering attacks.
13,2,146,Sand Rush,Boosts the Pokémon's\nSpeed in a sandstorm.
13,2,147,Wonder Skin,Makes status-changing\nmoves more likely to miss.
13,2,148,Analytic,Boosts move power when\nthe Pokémon moves last.
13,2,149,Illusion,Comes out disguised as\nthe Pokémon in back.
13,2,150,Imposter,It transforms itself into\nthe Pokémon it is facing.
13,2,151,Infiltrator,Passes through the foe's\nbarrier and strikes.
13,2,152,Mummy,Contact with this Pokémon\nspreads this Ability.
13,2,153,Moxie,Boosts Attack after\nknocking out any Pokémon.
13,2,154,Justified,Raises Attack when hit by\na Dark-type move.
13,2,155,Rattled,Some move types scare\nit and boost its Speed.
13,2,156,Magic Bounce,Reflects status-\nchanging moves.
13,2,157,Sap Sipper,Boosts Attack when hit by\na Grass-type move.
13,2,158,Prankster,Gives priority to a\nstatus move.
13,2,159,Sand Force,Boosts certain moves'\npower in a sandstorm.
13,2,160,Iron Barbs,Inflicts damage to the\nPokémon on contact.
13,2,161,Zen Mode,Changes the Pokémon's\nshape when HP is halved.
13,2,162,Victory Star,Boosts the accuracy of its\nallies and itself.
13,2,163,Turboblaze,Moves can be used\nregardless of Abilities.
13,2,164,Teravolt,Moves can be used\nregardless of Abilities.
13,3,1,Puanteur,La puanteur peut\neffrayer l'adversaire.
13,3,2,Crachin,Le Pokémon invoque la pluie\nquand il entre au combat.
13,3,3,Turbo,La Vitesse du Pokémon\naugmente progressivement.
13,3,4,Armurbaston,Le Pokémon est protégé\ndes coups critiques.
13,3,5,Fermeté,Protège des capacités\nmettant K.O. en un coup.
13,3,6,Moiteur,Empêche les combattants\nde s'autodétruire.
13,3,7,Échauffement,Protège le Pokémon de\nla paralysie.
13,3,8,Voile Sable,Augmente l'Esquive lors\ndes tempêtes de sable.
13,3,9,Statik,Un contact avec le\nPokémon peut paralyser.
13,3,10,Absorb Volt,Récupère des PV si touché\npar une capacité Électrik.
13,3,11,Absorb Eau,Récupère des PV si touché\npar une capacité Eau.
13,3,12,Benêt,Empêche le Pokémon de\ntomber amoureux.
13,3,13,Ciel Gris,Annule les effets du\nclimat.
13,3,14,Œil Composé,Augmente la Précision du\nPokémon.
13,3,15,Insomnia,Empêche le Pokémon de\ns'endormir.
13,3,16,Déguisement,Le Pokémon adopte le type\nde la capacité ennemie.
13,3,17,Vaccin,Empêche le Pokémon d'être\nempoisonné.
13,3,18,Torche,Booste capacités Feu si\ntouché par attaques Feu.
13,3,19,Écran Poudre,Annule les effets cumulés\nd'une attaque ennemie.
13,3,20,Tempo Perso,Empêche la confusion.
13,3,21,Ventouse,Annule les cap. et obj. qui\nfont changer de Pokémon.
13,3,22,Intimidation,Baisse l'Attaque ennemie.
13,3,23,Marque Ombre,Empêche le Pokémon ennemi\nde quitter le combat.
13,3,24,Peau Dure,Le Pokémon blesse\nl'ennemi qui le touche.
13,3,25,Garde Mystik,"Seules capacités “super\nefficaces"" l'atteignent."
13,3,26,Lévitation,Immunise contre toutes\nles capacités de type Sol.
13,3,27,Pose Spore,"Peut paralyser, empoison-\nner, endormir au contact."
13,3,28,Synchro,"Transmet brûlure, poison\nou paralysie à l'ennemi."
13,3,29,Corps Sain,Empêche les stats\ndu Pokémon de baisser.
13,3,30,Médic Nature,Quitter le combat soigne\nles problèmes de statut.
13,3,31,Paratonnerre,Attire l'électricité et\naugmente l'Atq. Spé.
13,3,32,Sérénité,Augmente la fréquence\ndu cumul d'effets.
13,3,33,Glissade,Augmente la Vitesse du\nPokémon s'il pleut.
13,3,34,Chlorophyle,Augmente la Vitesse du\nPokémon s'il y a du soleil.
13,3,35,Lumiatirance,Augmente les rencontres\navec Pokémon sauvages.
13,3,36,Calque,Imite la capacité spéciale\nde l'ennemi.
13,3,37,Coloforce,Augmente l'Attaque du\nPokémon.
13,3,38,Point Poison,Peut empoisonner l'ennemi\ns'il y a contact.
13,3,39,Attention,Empêche le Pokémon\nd'avoir peur.
13,3,40,Armumagma,Protège le Pokémon\ncontre le gel.
13,3,41,Ignifu-Voile,Protège le Pokémon\ndes brûlures.
13,3,42,Magnépiège,Empêche les Pokémon Acier\nde fuir.
13,3,43,Anti-Bruit,Protège de toutes les\ncapacités sonores.
13,3,44,Cuvette,Récupère progressivement\ndes PV par temps de pluie.
13,3,45,Sable Volant,Le Pokémon invoque une\ntempête de sable.
13,3,46,Pression,Force l'ennemi à\ndépenser plus de PP.
13,3,47,Isograisse,Augmente la résistance\naux cap. Feu et Glace.
13,3,48,Matinal,Le Pokémon se réveille\nplus rapidement.
13,3,49,Corps Ardent,Peut brûler l'ennemi s'il y\na contact.
13,3,50,Fuite,Permet de fuir n'importe\nquel Pokémon sauvage.
13,3,51,Regard Vif,Empêche le Pokémon de\nperdre en Précision.
13,3,52,Hyper Cutter,Empêche la réduction de\nl'Attaque.
13,3,53,Ramassage,Permet parfois au Pokémon\nde ramasser des objets.
13,3,54,Absentéisme,Le Pokémon ne frappe\nqu'un tour sur deux.
13,3,55,Agitation,Améliore l'Attaque mais\ndiminue la Précision.
13,3,56,Joli Sourire,Séduit parfois l'ennemi\nau contact.
13,3,57,Plus,Augmente l'Atq. Spé. si un\nPokémon a Minus ou Plus.
13,3,58,Minus,Augmente l'Atq. Spé. si un\nPokémon a Minus ou Plus.
13,3,59,Météo,Morphéo change de forme\nselon le climat.
13,3,60,Glue,Fait s'agripper à l'objet\npour en empêcher le vol.
13,3,61,Mue,Le Pokémon soigne parfois\nses problèmes de statut.
13,3,62,Cran,Augmente l'Attaque s'il y\na un problème de statut.
13,3,63,Écaille Spé.,Augmente la Défense s'il y\na un problème de statut.
13,3,64,Suintement,Blesse l'ennemi qui draine\nl'énergie du Pokémon.
13,3,65,Engrais,Booste les capacités\nPlante en cas de besoin.
13,3,66,Brasier,Booste les capacités\nFeu en cas de besoin.
13,3,67,Torrent,Booste les capacités\nEau en cas de besoin.
13,3,68,Essaim,Booste les capacités\nInsecte en cas de besoin.
13,3,69,Tête de Roc,Protège le Pokémon des\ndégâts de contrecoups.
13,3,70,Sécheresse,Intensifie les rayons du\nsoleil pendant le combat.
13,3,71,Piège,Empêche l'ennemi de\ns'enfuir.
13,3,72,Esprit Vital,Empêche le Pokémon de\ns'endormir.
13,3,73,Écran Fumée,Empêche les stats\ndu Pokémon de baisser.
13,3,74,Force Pure,Augmente l'Attaque du\nPokémon.
13,3,75,Coque Armure,Le Pokémon est protégé\ndes coups critiques.
13,3,76,Air Lock,Annule les effets du\nclimat.
13,3,77,Pieds Confus,Augmente l'Esquive si le\nPokémon est confus.
13,3,78,Motorisé,Augmente la Vit. si touché\npar une cap. Électrik.
13,3,79,Rivalité,Devient plus fort si\nl'ennemi est du même sexe.
13,3,80,Impassible,Augmente la Vitesse quand\nle Pokémon a peur.
13,3,81,Rideau Neige,Augmente l'Esquive durant\nles tempêtes de grêle.
13,3,82,Gloutonnerie,Encourage l'utilisation\nd'une Baie tenue.
13,3,83,Colérique,Monte l'Attaque au max\naprès un coup critique.
13,3,84,Délestage,Augmente la Vit. si l'objet\ntenu est utilisé ou perdu.
13,3,85,Ignifuge,Réduit la puissance des\ncapacités de type Feu.
13,3,86,Simple,Le Pokémon est sujet à\ndes variations de stats.
