language_id,form_id,version_id,is_female,entry
1,6,26,0,くちから　しゃくねつの　ほのおを\nはきだすとき　しっぽの　さきは\nより　あかく　はげしく　もえあがる。
1,6,27,0,ちじょう　１４００メートル　まで\nハネを　つかって　とぶことができる。\nこうねつの　ほのおを　はく。
1,6,28,0,つよい　あいてを　もとめて　そらを　とびまわる。\nなんでも　とかして　しまう　こうねつの　ほのおを\nじぶんより　よわいものに　むけることは　しない。
1,6,29,0,つよい　あいてを　もとめて　そらを　とびまわる。\nなんでも　とかして　しまう　こうねつの　ほのおを\nじぶんより　よわいものに　むけることは　しない。
1,7,26,0,こうらに　とじこもり　みを　まもる。\nあいての　すきを　みのがさず\nみずを　ふきだして　はんげきする。
1,7,27,0,すいめんから　みずを　ふんしゃして\nエサをとる。あぶなくなると　こうらに\nてあしを　ひっこめて　みをまもる。
1,7,28,0,こうらの　やくめは　みを　まもる　だけではない。\nまるい　かたちと　ひょうめんの　みぞが　みずの\nていこうを　へらすので　はやく　およげるのだ。
1,7,29,0,こうらの　やくめは　みを　まもる　だけではない。\nまるい　かたちと　ひょうめんの　みぞが　みずの\nていこうを　へらすので　はやく　およげるのだ。
1,8,26,0,ポカンと　あたまを　たたかれるとき\nこうらに　ひっこんで　よける。でも\nちょっとだけ　しっぽが　でているよ。
1,8,27,0,いちまんねんの　じゅみょうを　もつと\nいわれている。ふさふさの　しっぽは\nながいきの　シンボルとして　にんき。
1,8,28,0,ふさふさの　けで　おおわれた　おおきな　しっぽは\nながいき　するほど　ふかい　いろあいに　かわる。\nこうらの　キズは　つわものの　あかし。
1,8,29,0,ふさふさの　けで　おおわれた　おおきな　しっぽは\nながいき　するほど　ふかい　いろあいに　かわる。\nこうらの　キズは　つわものの　あかし。
1,9,26,0,からだが　おもたく　のしかかって\nあいてを　きぜつさせる。\nピンチの　ときは　カラに　かくれる。
1,9,27,0,こうらに　ふんしゃこうが　あって\nロケットのような　いきおいで\nつっこんでくる　すごい　やつだ。
1,9,28,0,こうらの　ふんしゃこうの　ねらいは　せいかく。\nみずの　だんがんを　５０メートル　はなれた\nあきかんに　めいちゅうさせる　ことが　できるぞ。
1,9,29,0,こうらの　ふんしゃこうの　ねらいは　せいかく。\nみずの　だんがんを　５０メートル　はなれた\nあきかんに　めいちゅうさせる　ことが　できるぞ。
1,10,26,0,あたまの　しょっかく　から\nきょうれつな　においを　だして\nてきを　おいはらい　みをまもる。
1,10,27,0,あしの　さきは　どんなところにも\nすいつく　きゅうばん。ひっしに\nきのぼりをして　はっぱを　たべる。
1,10,28,0,からだ　よりも　おおきな　はっぱを　みるみる\nたべつくして　しまうほどの　しょくよくを　もつ。\nしょっかくから　きょうれつな　においを　だすぞ。
1,10,29,0,からだ　よりも　おおきな　はっぱを　みるみる\nたべつくして　しまうほどの　しょくよくを　もつ。\nしょっかくから　きょうれつな　においを　だすぞ。
1,11,26,0,こうてつのように　かたい　カラで\nやわらかい　なかみを　まもっている。\nしんかするまで　じっと　たえている。
1,11,27,0,カラが　かたくなるまえに\nつよい　しょうげきを　うけると\nなかみが　でてしまうので　ちゅうい。
1,11,28,0,からだの　カラは　てっぱんの　ように　かたい。\nあまり　うごかないのは　カラのなかで　やわらかい\nなかみが　しんかの　じゅんびを　しているからだ。
1,11,29,0,からだの　カラは　てっぱんの　ように　かたい。\nあまり　うごかないのは　カラのなかで　やわらかい\nなかみが　しんかの　じゅんびを　しているからだ。
1,12,26,0,はなの　ミツが　だいこうぶつ。\nわずかな　かふんで　はなばたけの\nばしょを　さがしだすことが　できる。
1,12,27,0,ハネは　みずを　はじく　りんぷんに\nまもられている。あめの　ひでも\nそらを　とぶことが　できる。
1,12,28,0,おいしい　はなの　ミツを　さがす　のうりょくに\nすぐれ　すみかから　１０キロはなれた　ばしょに\nさく　はなから　ミツを　あつめて　はこんでいる。
1,12,29,0,おいしい　はなの　ミツを　さがす　のうりょくに\nすぐれ　すみかから　１０キロはなれた　ばしょに\nさく　はなから　ミツを　あつめて　はこんでいる。
1,13,26,0,もりや　くさちに　おおく　せいそく。\nあたまの　さきに　５センチぐらいの\nちいさく　するどい　どくばりをもつ。
1,13,27,0,どくばりは　とても　きょうりょく。\nめだつ　からだの　いろは\nあいてに　けいかいを　させるためだ。
1,13,28,0,とても　するどい　きゅうかくを　もっている。\nこうぶつの　はっぱか　きらいな　はっぱか\nおおきな　あかい　はなで　かぎわける。
1,13,29,0,とても　するどい　きゅうかくを　もっている。\nこうぶつの　はっぱか　きらいな　はっぱか\nおおきな　あかい　はなで　かぎわける。
1,14,26,0,じぶんでは　ほとんど　うごけないが\nあぶないときは　かたくなって\nみを　まもっているようだ。
1,14,27,0,てんてきに　みつからないように\nはっぱの　うらや　えだの　すきまに\nかくれて　しんかの　ときを　まつ。
1,14,28,0,ほとんど　うごかず　きに　つかまっているが\nなかでは　しんかの　じゅんびで　おおいそがし。\nその　しょうこに　からだが　あつくなっているぞ。
1,14,29,0,ほとんど　うごかず　きに　つかまっているが\nなかでは　しんかの　じゅんびで　おおいそがし。\nその　しょうこに　からだが　あつくなっているぞ。
1,15,26,0,りょうてと　おしりにある　３ぼんの\nどくばりで　あいてを　さして　さして\nさしまくって　こうげきする。
1,15,27,0,しゅうだんで　あらわれることもある。\nもうスピードで　とびまわり\nおしりの　どくばりで　さしまくる。
1,15,28,0,なわばりいしきが　とても　つよいので　スピアーの\nすみかには　ちかづかない　ほうが　みの　ためだ。\nおこると　しゅうだんで　おそって　くるぞ。
1,15,29,0,なわばりいしきが　とても　つよいので　スピアーの\nすみかには　ちかづかない　ほうが　みの　ためだ。\nおこると　しゅうだんで　おそって　くるぞ。
1,16,26,0,もりや　はやしに　おおく　ぶんぷ。\nちじょうでも　はげしく　はばたいて\nすなを　かけたりする。
1,16,27,0,たたかいを　このまない　おとなしい\nせいかくだが　へたに　てを　だすと\nきょうれつに　はんげきされるぞ。
1,16,28,0,ほうこう　かんかくに　とても　すぐれているので\nどんなに　はなれた　ばしょからでも　まよわずに\nじぶんの　す　まで　かえる　ことが　できる。
1,16,29,0,ほうこう　かんかくに　とても　すぐれているので\nどんなに　はなれた　ばしょからでも　まよわずに\nじぶんの　す　まで　かえる　ことが　できる。
1,17,26,0,あしの　ツメが　はったつしている。\nエサの　タマタマを　つかんで\n１００キロさきの　す　まで　はこぶ。
1,17,27,0,ひろい　なわばりを　もっており\nしんにゅうする　じゃまものは\nてっていてきに　つつかれてしまう。
1,17,28,0,ひろい　なわばりを　とんで　みまわりを　する。\nなわばりを　あらす　あいては　ようしゃ　しない。\nするどい　ツメで　てっていてきに　こらしめるぞ。
1,17,29,0,ひろい　なわばりを　とんで　みまわりを　する。\nなわばりを　あらす　あいては　ようしゃ　しない。\nするどい　ツメで　てっていてきに　こらしめるぞ。
1,18,26,0,エサを　さがすとき　すいめん\nすれすれを　すべるように　とんで\nコイキングなどを　わしづかみにする。
1,18,27,0,うつくしい　ハネを　ひろげて\nあいてを　いかくする。\nマッハ２で　そらを　とびまわる。
1,18,28,0,うつくしい　こうたくの　はねを　もつ　ポケモン。\nあたまの　はねの　うつくしさに　こころ　うばわれ\nピジョットを　そだてる　トレーナーも　おおい。
1,18,29,0,うつくしい　こうたくの　はねを　もつ　ポケモン。\nあたまの　はねの　うつくしさに　こころ　うばわれ\nピジョットを　そだてる　トレーナーも　おおい。
1,19,26,0,たべるものが　あるところなら\nどこにだって　せいそくする。\n１にちじゅう　エサを　さがしている。
1,19,27,0,キバは　ながくて　するどい。\nいっしょう　のびつづけるので\nかたい　モノを　かじって　けずる。
1,19,28,0,けいかいしんが　とても　つよく　ねている　ときも\nみみを　うごかし　まわりの　おとを　きいている。\nどこにでも　すみつき　す　を　つくる。
1,19,29,0,けいかいしんが　とても　つよく　ねている　ときも\nみみを　うごかし　まわりの　おとを　きいている。\nどこにでも　すみつき　す　を　つくる。
1,20,26,0,のびつづける　まえばを　けずるため\nかたい　ものを　かじる　しゅうせい。\nブロックべいも　かじって　こわす。
1,20,27,0,うしろあしに　ついた　みずかきを\nつかって　かわをわたり　ひろい\nはんいで　エサを　さがしまわる。
1,20,28,0,じょうぶな　キバは　どんどん　のびるので\nいわや　たいぼくを　かじって　けずっている。\nいえの　カベを　かじられる　ことも　あるよ。
1,20,29,0,じょうぶな　キバは　どんどん　のびるので\nいわや　たいぼくを　かじって　けずっている。\nいえの　カベを　かじられる　ことも　あるよ。
1,21,26,0,じぶんの　テリトリーを　まもるため\nみじかいハネを　はばたかせ\nいそがしく　とびまわっている。
1,21,27,0,くさむらの　むしなどを　たべる。\nはねが　みじかいために　いつも\nいそがしく　はばたいている。
1,21,28,0,おおきな　なきごえは　１キロ　さきまで　とどく。\nあちこちで　カンだかい　こえが　きこえる　ときは\nなかまたちに　きけんを　しらせている　あいずだ。
1,21,29,0,おおきな　なきごえは　１キロ　さきまで　とどく。\nあちこちで　カンだかい　こえが　きこえる　ときは\nなかまたちに　きけんを　しらせている　あいずだ。
1,22,26,0,おおきな　つばさで　おおぞらを\nとびつづけることが　できる。\n１かいも　おりなくても　へいきだ。
1,22,27,0,おおきな　つばさで　１にちじゅう\nとびまわる　たいりょくの　もちぬし。\nするどい　くちばしで　たたかう。
1,22,28,0,ながい　くびと　くちばしは　つちや　みずの\nなかに　いる　エサを　つかまえるのに　べんり。\nほそながい　くちばしで　きように　つまむぞ。
1,22,29,0,ながい　くびと　くちばしは　つちや　みずの\nなかに　いる　エサを　つかまえるのに　べんり。\nほそながい　くちばしで　きように　つまむぞ。
1,23,26,0,そだつほどに　どんどん　ながくなる。\nそして　よなかは　きのえだに\nグルグルと　からまって　やすむ。
1,23,27,0,まったく　けはいを　かんじさせずに\nいどうする。ポッポや　オニスズメの\nたまごを　まるのみ　してしまう。
1,23,28,0,ぐるぐる　からだを　まいて　やすんでいるのは\nどの　ほうこうから　てきが　おそってきても\nとっさに　あたまを　むけて　いかくできるからだ。
1,23,29,0,ぐるぐる　からだを　まいて　やすんでいるのは\nどの　ほうこうから　てきが　おそってきても\nとっさに　あたまを　むけて　いかくできるからだ。
1,24,26,0,おなかの　もようが　こわいかおに\nみえる。よわいてきは　そのもようを\nみただけで　にげだしてしまう。
1,24,27,0,むねをひろげ　いかく　するとき\nくちから　もれる　くうきの　おとは\nぶきみで　あいてを　おびえさせる。
1,24,28,0,しめつける　ちからは　とても　きょうりょく。\nドラムかんも　ぺしゃんこに　してしまうぞ。\nまきつかれたら　にげだす　ことは　ふかのうだ。
1,24,29,0,しめつける　ちからは　とても　きょうりょく。\nドラムかんも　ぺしゃんこに　してしまうぞ。\nまきつかれたら　にげだす　ことは　ふかのうだ。
1,25,26,0,しっぽを　たてて　まわりの\nようすを　さぐっていると　ときどき\nかみなりが　しっぽに　おちてくる。
1,25,27,0,ほっぺたの　りょうがわに\nちいさい　でんきぶくろを　もつ。\nピンチのときに　ほうでんする。
1,25,28,0,はじめて　みる　ものには　でんげきを　あてる。\nくろこげの　きのみが　おちていたら　それは\nでんげきの　つよさを　まちがえた　しょうこだよ。
1,25,29,0,ほっぺの　でんきぶくろの　でんきは　まよなか\nねている　あいだに　ためられている　らしいよ。\nねぼけて　ほうでんしてしまう　ことが　ある。
1,26,26,0,でんきが　たまってくると\nきんにくが　しげきされ　いつもより\nこうげきてきに　なってしまう。
1,26,27,0,でんげきは　１０まんボルト。\nじぶんの　なんばいも　おおきい\nあいてを　いちげきで　きぜつさせる。
1,26,28,0,でんきぶくろに　でんきが　たまりすぎた　ときは\nしっぽを　じめんに　つけて　ほうでんする。\nす　の　ちかくには　じめんに　やけこげが　ある。
1,26,29,0,よわい　でんきを　ぜんしんから　だしているので\nくらやみでは　うっすら　ひかって　みえるよ。\nシッポを　じめんに　さして　でんきを　にがす。
1,27,26,0,じめんに　あなを　ほって　すむ。\nじぶんに　きけんが　せまると\nまるくなって　みを　まもる。
1,27,27,0,みずけを　きらい　かんそうちに\nふかいあなを　ほって　せいかつする。\nいっしゅんで　からだを　まるめる。
1,27,28,0,すいぶんを　むだなく　きゅうしゅうする　からだの\nつくりなので　かんそうした　すなちでも　へいき。\nからだを　まるめて　てきの　こうげきを　ふせぐ。
1,27,29,0,からからに　かわいた　ひふは　とても　かたく\nまるくなると　どんな　こうげきでも　はねかえす。\nよなかは　さばくの　すなに　もぐって　ねむる。
1,28,26,0,すごい　いきおいで　じめんをほると\nトゲや　ツメが　おれてしまうが\nつぎのひには　はえそろっている。
1,28,27,0,せなかを　まるめると　トゲトゲの\nボールみたいだ。そのまま　ころがって\nぶつかってきたり　にげたりする。
1,28,28,0,からだの　トゲは　ひふが　かたくなったもの。\n１ねんに　１かい　ふるい　トゲが　ぬけおちて\nあたらしい　トゲが　したから　はえてくる。
1,28,29,0,せなかを　まるめると　トゲトゲの　ボールみたい。\nトゲに　さされて　ひるんだ　あいてに　とびかかり\nするどい　ツメで　ばりばり　ひっかきまくるぞ。
1,29,26,0,からだは　ちいさくても　どくばりを\nもつため　ちゅういが　ひつようだ。\nメスのほうが　ツノが　ちいさい。
1,29,27,0,こがらで　とても　おとなしい。\nおそわれると　ちいさな　どくばりを\nつかって　たたかい　みをまもる。
1,29,28,0,ちいさい　からだを　まもるため　きょうりょくな\nどくばりが　はったつしたと　かんがえられている。\nおこると　ツノの　さきから　もうどくを　だす。
1,29,29,0,ちいさい　からだを　まもるため　きょうりょくな\nどくばりが　はったつしたと　かんがえられている。\nおこると　ツノの　さきから　もうどくを　だす。
1,30,26,0,メスなので　せいかくは　おんこう。\nくちから　だす　ちょうおんぱは\nあいてを　まどわす　ちからがある。
1,30,27,0,こどもに　エサを　わけあたえるとき\nおやが　かみくだき　やわらかくした\nエサを　はきもどして　あたえる。
1,30,28,0,なかまや　かぞくと　いっしょの　ときは　おたがい\nきずつかないように　トゲが　ひっこんでいる。\nなかまから　はなれると　ふあんに　なるらしい。
1,30,29,0,なかまや　かぞくと　いっしょの　ときは　おたがい\nきずつかないように　トゲが　ひっこんでいる。\nなかまから　はなれると　ふあんに　なるらしい。
1,31,26,0,ウロコで　おおわれた　がんじょうな\nからだで　すあなの　いりぐちをふさぎ\nてきから　こどもたちを　まもる。
1,31,27,0,かたくて　はりのような　ウロコが\nからだを　おおっている。\nこうふんすると　はりが　さかだつ。
1,31,28,0,かたい　ウロコで　おおわれた　からだを　ぶつけて\nあいてを　はじきとばす　こうげきが　とくいだ。\nこどもを　まもる　ときが　いちばん　つよい。
1,31,29,0,かたい　ウロコで　おおわれた　からだを　ぶつけて\nあいてを　はじきとばす　こうげきが　とくいだ。\nこどもを　まもる　ときが　いちばん　つよい。
1,32,26,0,くさむらの　うえに　みみだけ　だして\nまわりの　けはいを　さぐる。\nもうどくの　ツノで　みを　まもる。
1,32,27,0,みみが　おおきく　とおくの　おとを\nきくとき　はばたくように　うごく。\nおこると　どくばりを　だす。
1,32,28,0,みみを　うごかす　きんにくが　はったつしていて\nどんな　むきにも　じざいに　みみを　うごかせる。\nかすかな　ものおとも　ききもらさない　ポケモン。
1,32,29,0,みみを　うごかす　きんにくが　はったつしていて\nどんな　むきにも　じざいに　みみを　うごかせる。\nかすかな　ものおとも　ききもらさない　ポケモン。
1,33,26,0,はったつした　みみを　たてて\nまわりの　けはいを　さぐる。\nなにかあると　すぐに　とびかかる。
1,33,27,0,すぐに　おこって　たたかおうとする。\nしかも　あたまの　ツノは　ささると\nきょうれつな　どくそをだす　しくみ。
1,33,28,0,ダイヤモンドよりも　かたい　ツノを　もつ。\nてきの　けはいを　かんじると　せなかの　トゲが\nいっせいに　さかだち　ぜんりょくで　たちむかう。
1,33,29,0,ダイヤモンドよりも　かたい　ツノを　もつ。\nてきの　けはいを　かんじると　せなかの　トゲが\nいっせいに　さかだち　ぜんりょくで　たちむかう。
1,34,26,0,いしのように　かたい　ひふと\nながく　のびた　ツノが　とくちょう。\nツノには　どくもあるので　ちゅうい。
1,34,27,0,しっぽの　いちげきは　でんちゅうを\nまるで　マッチぼうのように\nまっぷたつに　へしおってしまう。
1,34,28,0,ふとい　しっぽの　ひとふりは　がんじょうな\nてっとうも　へしおる　すさまじい　はかいりょく。\nいちど　あばれだすと　てが　つけられない。
1,34,29,0,ふとい　しっぽの　ひとふりは　がんじょうな\nてっとうも　へしおる　すさまじい　はかいりょく。\nいちど　あばれだすと　てが　つけられない。
1,35,26,0,まんげつのよる　ピッピが　あつまって\nダンスを　おどるようすを　みると\nしあわせに　なれると　いわれている。
1,35,27,0,せなかの　つばさに　つきのひかりを\nあつめることで　くうちゅうに\nうかぶことが　できるらしい。
1,35,28,0,まんげつの　よるは　げんき　いっぱいに　あそぶ。\nあけがた　つかれた　ピッピたちは　しずかな\nやまおくで　なかまたちと　よりそって　ねむる。
1,35,29,0,まんげつの　よるは　げんき　いっぱいに　あそぶ。\nあけがた　つかれた　ピッピたちは　しずかな\nやまおくで　なかまたちと　よりそって　ねむる。
1,36,26,0,１キロさきで　おちた　ハリの　おとも\nききわける　すぐれた　みみを　もつ。\nしずかな　やまおくに　すんでいる。
1,36,27,0,ようせいの　なかまで　めったに\nひとまえに　でてこない。けはいを\nかんじて　すぐ　にげてしまうようだ。
1,36,28,0,つばさを　つかって　とぶように　スキップ。\nすいめんを　あるく　ことだって　できるのだ。\nしずかな　つきよに　みずうみを　あるく。
1,36,29,0,つばさを　つかって　とぶように　スキップ。\nすいめんを　あるく　ことだって　できるのだ。\nしずかな　つきよに　みずうみを　あるく。
1,37,26,0,うまれたとき　しっぽは　まっしろで\n１ぽんしかない。そだつと　やがて\nさきが　わかれて　しっぽが　ふえる。
1,37,27,0,こどもだが　６ほんの　しっぽが\nうつくしい。せいちょうすると\nさらに　しっぽが　ふえる。
1,37,28,0,うまれた　ときは　しろい　１ぽんの　しっぽ。\nあいじょうを　たっぷり　うけると　しっぽは\n６ぽんに　わかれて　みごとな　まきげになる。
1,37,29,0,からだの　なかで　ほのおが　いつも　もえている。\nひるま　きおんが　あがると　たいおんも　たかく\nなってしまうので　くちから　ほのおを　にがす。
1,38,26,0,おうごんに　かがやく　たいもうと\n９ほんの　ながい　しっぽを　もつ。\n１０００ねんは　いきると　いわれる。
1,38,27,0,あたまがよくて　しゅうねんぶかい。\nふざけて　しっぽを　つかむと\n１０００ねん　たたられるという。
1,38,28,0,まっかな　ひとみは　あやしい　ひかりを　はなち\nあいての　こころを　じざいに　あやつる。\n１０００ねんかん　いきると　いわれている。
1,38,29,0,９にんの　せいなる　ちからを　もった　せんにんが\nがったいして　うまれたという　でんせつが　ある。\nちのうが　たかく　ひとの　ことばを　りかいする。
1,39,26,0,まるくて　おおきい　ひとみで\nさそいこみ　ここちよい　うたを\nうたい　あいてを　ねむらせる。
1,39,27,0,おおきく　からだを　ふくらませてから\nうたう　こもりうたは　いつもより\nながくて　ぜったいに　ねむくなる。
1,39,28,0,こえの　はちょうを　じざいに　かえる　せいたいを\nもっているので　あいてが　いちばん　ねむくなる\nはちょうで　うたを　うたう　ことが　できる。
1,39,29,0,うたう　ときは　いちども　いきつぎをしない。\nなかなか　ねむらない　てきを　あいてに　した\nときは　いきを　できない　プリンも　いのちがけ。
1,40,26,0,２ひき　よりそいあうと　おたがいの\nけがわが　きもちよすぎて\nはなれられなく　なってしまう。
1,40,27,0,ボディーに　だんりょくせいが　あり\nおこらせると　いきを　すいこんで\nどんどん　おおきく　ふくらむ。
1,40,28,0,おおきな　まるい　ひとみの　ひょうめんには\nなみだの　うすい　まくが　いつも　はっている。\nほこりが　ついても　すぐに　あらい　ながされる。
1,40,29,0,だんりょくせいに　すぐれた　からだは　おおきく\nいきを　すいこむと　どこまでも　ふくれていく。\nふくらんだ　プクリンは　ふんわり　はねるよ。
1,41,26,0,くちから　だす　ちょうおんぱで\nりょうめが　なくても　まわりの\nしょうがいぶつを　さっちできる。
1,41,27,0,りょうほうの　めが　そんざいしない。\nくちから　ちょうおんぱを　だして\nくらやみを　とびまわる。
1,41,28,0,ひるま　くらやみで　じっと　しているのは\nたいようの　ひかりを　ながい　じかん　あびると\nぜんしんが　かるく　やけどしてしまうからだ。
1,41,29,0,たいようの　ひかりを　あびると　たいちょうが\nわるくなるので　ひるまは　どうくつや　ふるびた\nいえの　のきしたに　ぶらさがって　ねている。
1,42,26,0,かみついたら　さいご。しぬほど\nちを　すいまくるので　おもたくなって\nじぶんで　とべなくなることもある。
1,42,27,0,ひとたび　ちを　すいはじめると\nまんぷくに　なるまで　やめない。\nくらやみを　とび　えものを　さがす。
1,42,28,0,いきものの　けつえきが　だいこうぶつ。\nとくに　まよなか　かつどうする　ことが　おおく\nいきちを　もとめて　よぞらを　とびまわる。
1,42,29,0,４ほんの　キバで　かみつき　けつえきを　のむ。\nつきの　でてない　まっくらな　よるは　かっぱつに\nとびまわり　ひとや　ポケモンを　おそうぞ。
1,43,26,0,ひるまは　たいようを　さけるため\nつめたい　じめんに　もぐっている。\nつきのひかりを　あびて　そだつ。
1,43,27,0,べつめい　アルキメンデス。\nよるに　なると　２ほんの　ねっこで\n３００メートルも　あるくという。
1,43,28,0,ひるま　じめんの　なかに　からだを　うめて\nつちの　えいようを　ぜんしんで　すいあげている。\nこえた　つちほど　はっぱに　ツヤが　でるという。
1,43,29,0,えいよう　たっぷりの　つちを　さがして　うまる。\nひるま　つちに　うまっている　ときには　あしが\nきの　ねっこのような　かたちを　しているらしい。
1,44,26,0,もうれつな　クサさ！　それなのに\n１０００にんに　ひとりぐらい\nこれを　このんで　かぐひとがいる。
1,44,27,0,くちから　たれている　ミツは\n２キロ　はなれていても　はなが\nまがるほど　もうれつに　くさい。
1,44,28,0,きけんを　かんじると　めしべの　はなつ　くさい\nにおいは　さらに　つよまるが　こころ　おだやかな\nときは　くさい　においを　ださないのだ。
1,44,29,0,どうやら　クサイハナは　くちから　たらしている\nもうれつに　くさい　ニオイが　だいすき　らしい。\nニオイを　かいで　さらに　みつを　あふれさせる。
1,45,26,0,はなびらが　おおきいほど　たくさん\nかふんを　だすが　あたまが\nおもたくて　つかれてしまうという。
1,45,27,0,せかいいち　おおきな　はなびらは\nあるくたびに　ゆれて　たいりょうの\nどくかふんを　ばらまいてしまう。
1,45,28,0,どくかふんは　ひどい　アレルギーを　おこす。\nジャングルで　うつくしい　はなを　みつけても\nうかつに　ちかよらない　ほうが　いいよ。
1,45,29,0,せかいいち　おおきな　はなびらで　えものを\nおびきよせ　どくの　かふんを　あびせかける。\nうごけなくなった　えものを　つかまえて　たべる。
1,46,26,0,むしの　せなかに　はえているのは\nとうちゅうかそう　という　キノコ。\nそだつと　キノコも　おおきくなる。
1,46,27,0,あなをほり　きのねっこ　から\nえいようを　とるが　ほとんどは\nせなかの　キノコに　うばわれる。
1,46,28,0,パラスから　ようぶんを　すいとって　おおきくなる\nキノコは　とうちゅうかそう　と　よばれている。\nちょうじゅの　くすりになる　きちょうな　キノコ。
1,46,29,0,パラスから　ようぶんを　すいとって　おおきくなる\nキノコは　とうちゅうかそう　と　よばれている。\nちょうじゅの　くすりになる　きちょうな　キノコ。
1,47,26,0,からだよりも　おおきな　キノコが\nパラセクトを　あやつっている。\nどくの　ほうしを　ばらまく。
1,47,27,0,せなかの　キノコが　そだつほど\nばらまかれる　キノコのほうしの\nこうかは　きょうりょくになる。
1,47,28,0,パラセクトは　しゅうだんで　たいぼくの　ねもとに\nくっついて　えいようを　すいとってしまう。\nかれると　いっせいに　べつの　きに　いどうする。
1,47,29,0,パラセクトは　しゅうだんで　たいぼくの　ねもとに\nくっついて　えいようを　すいとってしまう。\nかれると　いっせいに　べつの　きに　いどうする。
1,48,26,0,ちいさな　めが　たくさん　あつまって\nおおきな　めに　なっている。\nよるになると　あかりに　あつまる。
1,48,27,0,おおきな　きのしたに　すんでいて\nむしなどを　たべて　いるらしい。\nよるは　あかりのそばに　やってくる。
1,48,28,0,みを　まもるために　ほそく　かたい　たいもうが\nぜんしんを　おおうように　なったと　いわれる。\nちいさな　えものも　みのがさない　めを　もつ。
1,48,29,0,みを　まもるために　ほそく　かたい　たいもうが\nぜんしんを　おおうように　なったと　いわれる。\nちいさな　えものも　みのがさない　めを　もつ。
1,49,26,0,ばらまかれた　りんぷんに　ふれると\nからだの　かんかくが　おかしくなって\nまっすぐ　たって　いられなくなる。
1,49,27,0,はねに　りんぷんが　ついていて\nヒラヒラと　はばたくたびに\nもうどくの　こなを　ばらまく。
1,49,28,0,やこうせいで　よるに　かつどうを　はじめる。\nがいとうの　あかりに　さそわれ　あつまった\nちいさな　むしを　このんで　たべる。
1,49,29,0,やこうせいで　よるに　かつどうを　はじめる。\nがいとうの　あかりに　さそわれ　あつまった\nちいさな　むしを　このんで　たべる。
1,50,26,0,ちか１メートルくらいを　ほりすすみ\nきのねっこなどを　かじって　いきる。\nたまに　ちじょうに　かおをだす。
1,50,27,0,ひふが　とても　うすいので\nひかりに　てらされると　けつえきが\nあたためられて　よわってしまう。
