version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,min_turns,max_turns,crit_stage,flinch_percent,effect,effect_percent,recoil_percent,heal_percent,target_id,affinity_id,z_move_id,z_base_power,z_power_effect,max_move_id,max_power
20,53,1,9,5,2,90,100,15,0,0,0,4,10,0,0,0,0,4,\N,0,0,1,\N,\N,\N,\N,757,130
20,54,1,14,12,3,0,101,30,0,0,0,\N,0,0,0,0,0,46,\N,0,0,13,\N,\N,\N,\N,743,0
20,55,1,10,1,2,40,100,25,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,765,90
20,56,1,10,1,2,110,80,5,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,765,140
20,57,1,10,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,257,\N,0,0,5,\N,\N,\N,\N,765,130
20,58,1,14,5,2,90,100,10,0,0,0,3,10,0,0,0,0,5,\N,0,0,1,\N,\N,\N,\N,763,130
20,59,1,14,5,2,110,70,5,0,0,0,3,10,0,0,0,0,260,\N,0,0,6,\N,\N,\N,\N,763,140
20,60,1,13,5,2,65,100,20,0,0,0,6,10,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,769,120
20,61,1,10,7,2,65,100,20,0,0,0,\N,0,0,0,0,0,70,\N,0,0,1,\N,\N,\N,\N,765,120
20,62,1,14,7,2,65,100,20,0,0,0,\N,0,0,0,0,0,68,\N,0,0,1,\N,\N,\N,\N,763,120
20,63,1,0,1,2,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,760,150
20,64,1,2,1,1,35,100,35,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,766,90
20,65,1,2,1,1,80,100,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,766,130
20,66,1,1,1,1,80,80,20,0,0,0,\N,0,0,0,0,0,48,\N,-25,0,1,\N,\N,\N,\N,761,90
20,67,1,1,1,1,1,100,20,0,0,0,\N,0,0,0,0,0,196,\N,0,0,1,\N,\N,\N,\N,761,100
20,68,1,1,1,1,1,100,20,-5,0,0,\N,0,0,0,0,0,89,\N,0,0,14,\N,\N,\N,\N,761,75
20,69,1,1,1,1,1,100,20,0,0,0,\N,0,0,0,0,0,87,\N,0,0,1,\N,\N,\N,\N,761,75
20,70,1,0,1,1,80,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,760,130
20,71,1,11,9,2,20,100,25,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,773,90
20,72,1,11,9,2,40,100,15,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,773,90
20,73,1,11,2,3,0,90,10,0,0,0,18,0,0,0,0,0,84,\N,0,0,1,\N,\N,\N,\N,743,0
20,74,1,0,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,316,\N,0,0,8,\N,\N,\N,\N,743,0
20,75,1,11,1,1,55,95,25,0,0,0,\N,0,0,0,1,0,43,\N,0,0,6,\N,\N,\N,\N,773,110
20,76,1,11,1,2,120,100,10,0,0,0,\N,0,0,0,0,0,151,\N,0,0,1,\N,\N,\N,\N,773,140
20,77,1,3,2,3,0,75,35,0,0,0,5,0,0,0,0,0,66,\N,0,0,1,\N,\N,\N,\N,743,0
20,78,1,11,2,3,0,75,30,0,0,0,1,0,0,0,0,0,67,\N,0,0,1,\N,\N,\N,\N,743,0
20,79,1,11,2,3,0,75,15,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,\N,743,0
20,80,1,11,1,2,120,100,10,0,0,0,\N,0,0,0,0,0,27,\N,0,0,10,\N,\N,\N,\N,773,140
20,81,1,6,3,3,0,95,40,0,0,0,\N,0,0,0,0,0,60,\N,0,0,6,\N,\N,\N,\N,743,0
20,82,0,15,1,2,1,100,10,0,0,0,\N,0,0,0,0,0,41,\N,0,0,1,\N,\N,\N,\N,768,100
20,83,1,9,5,2,35,85,15,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,\N,757,90
20,84,1,12,5,2,40,100,30,0,0,0,1,10,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,759,90
20,85,1,12,5,2,90,100,15,0,0,0,1,10,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,759,130
20,86,1,12,2,3,0,90,20,0,0,0,1,0,0,0,0,0,67,\N,0,0,1,\N,\N,\N,\N,743,0
20,87,1,12,5,2,110,70,10,0,0,0,1,30,0,0,0,0,152,\N,0,0,1,\N,\N,\N,\N,759,140
20,88,1,5,1,1,50,90,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,770,100
20,89,1,4,1,1,100,100,10,0,0,0,\N,0,0,0,0,0,147,\N,0,0,5,\N,\N,\N,\N,771,130
20,90,1,4,10,1,1,30,5,0,0,0,\N,0,0,0,0,0,38,\N,0,0,1,\N,\N,\N,\N,771,130
20,91,1,4,1,1,80,100,10,0,0,0,\N,0,0,0,0,0,256,\N,0,0,1,\N,\N,\N,\N,771,130
20,92,1,3,2,3,0,90,10,0,0,0,5,0,15,15,0,0,33,\N,0,0,1,\N,\N,\N,\N,743,0
20,93,1,13,5,2,50,100,25,0,0,0,6,10,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,769,100
20,94,1,13,7,2,90,100,10,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,769,130
20,95,1,13,2,3,0,60,20,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,\N,743,0
20,96,0,13,3,3,0,101,40,0,0,0,\N,0,0,0,0,0,10,\N,0,0,8,\N,\N,\N,\N,743,0
20,97,1,13,3,3,0,101,30,0,0,0,\N,0,0,0,0,0,52,\N,0,0,8,\N,\N,\N,\N,743,0
20,98,1,0,1,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,760,90
20,99,0,0,1,1,20,100,20,0,0,0,\N,0,0,0,0,0,81,\N,0,0,1,\N,\N,\N,\N,760,90
20,100,1,13,14,3,0,101,20,-6,0,0,\N,0,0,0,0,0,153,\N,0,0,8,\N,\N,\N,\N,743,0
20,101,1,7,1,2,1,100,15,0,0,0,\N,0,0,0,0,0,87,\N,0,0,1,\N,\N,\N,\N,762,100
20,102,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,82,\N,0,0,1,\N,\N,\N,\N,743,0
20,103,1,0,3,3,0,85,40,0,0,0,\N,0,0,0,0,0,59,\N,0,0,1,\N,\N,\N,\N,743,0
20,104,1,0,3,3,0,101,15,0,0,0,\N,0,0,0,0,0,16,\N,0,0,8,\N,\N,\N,\N,743,0
20,105,1,0,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,743,0
20,106,1,0,3,3,0,101,30,0,0,0,\N,0,0,0,0,0,11,\N,0,0,8,\N,\N,\N,\N,743,0
20,107,1,0,3,3,0,101,10,0,0,0,\N,0,0,0,0,0,108,\N,0,0,8,\N,\N,\N,\N,743,0
20,108,1,0,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,23,\N,0,0,1,\N,\N,\N,\N,743,0
20,109,1,7,2,3,0,100,10,0,0,0,6,0,2,5,0,0,49,\N,0,0,1,\N,\N,\N,\N,743,0
20,110,1,10,3,3,0,101,40,0,0,0,\N,0,0,0,0,0,11,\N,0,0,8,\N,\N,\N,\N,743,0
20,111,1,0,3,3,0,101,40,0,0,0,\N,0,0,0,0,0,156,\N,0,0,8,\N,\N,\N,\N,743,0
20,112,0,13,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,51,\N,0,0,8,\N,\N,\N,\N,743,0
20,113,1,13,12,3,0,101,30,0,0,0,\N,0,0,0,0,0,35,\N,0,0,13,\N,\N,\N,\N,743,0
20,114,1,14,11,3,0,101,30,0,0,0,\N,0,0,0,0,0,25,\N,0,0,11,\N,\N,\N,\N,743,0
20,115,1,13,12,3,0,101,20,0,0,0,\N,0,0,0,0,0,65,\N,0,0,13,\N,\N,\N,\N,743,0
20,116,1,0,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,47,\N,0,0,8,\N,\N,\N,\N,743,0
20,117,0,0,1,1,1,101,10,1,0,0,\N,0,0,0,0,0,26,\N,0,0,8,\N,\N,\N,\N,760,100
20,118,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,83,\N,0,0,8,\N,\N,\N,\N,743,0
20,119,0,2,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,9,\N,0,0,1,\N,\N,\N,\N,743,0
20,120,1,0,1,1,200,100,5,0,0,0,\N,0,0,0,0,0,7,\N,0,0,5,\N,\N,\N,\N,760,150
20,121,0,0,1,1,100,75,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,760,130
20,122,1,7,5,1,30,100,30,0,0,0,1,30,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,762,90
20,123,1,3,5,2,30,70,20,0,0,0,5,40,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,764,70
20,124,1,3,5,2,65,100,20,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,764,85
20,125,0,4,1,1,65,85,20,0,0,0,\N,0,0,0,0,10,31,\N,0,0,1,\N,\N,\N,\N,771,120
20,126,1,9,5,2,110,85,5,0,0,0,4,10,0,0,0,0,4,\N,0,0,1,\N,\N,\N,\N,757,140
20,127,1,10,1,1,80,100,15,0,0,0,\N,0,0,0,0,20,31,\N,0,0,1,\N,\N,\N,\N,765,130
20,128,0,10,5,1,35,85,15,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,\N,765,90
20,129,1,0,1,2,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,6,\N,\N,\N,\N,760,110
20,130,1,0,1,1,130,100,10,0,0,0,\N,100,0,0,0,0,145,\N,0,0,1,\N,\N,\N,\N,760,140
20,131,0,0,1,1,20,100,15,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,760,120
20,132,0,0,7,1,10,100,35,0,0,0,\N,0,0,0,0,0,70,\N,0,0,1,\N,\N,\N,\N,760,90
20,133,1,13,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,54,\N,0,0,8,\N,\N,\N,\N,743,0
20,134,1,13,3,3,0,80,15,0,0,0,\N,0,0,0,0,0,23,\N,0,0,1,\N,\N,\N,\N,743,0
20,135,1,0,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,743,0
20,136,1,1,1,1,130,90,10,0,0,0,\N,0,0,0,0,0,45,\N,0,0,1,\N,\N,\N,\N,761,95
20,137,1,0,2,3,0,100,30,0,0,0,1,0,0,0,0,0,67,\N,0,0,1,\N,\N,\N,\N,743,0
20,138,1,13,9,2,100,100,15,0,0,0,\N,0,0,0,0,0,8,\N,50,0,1,\N,\N,\N,\N,769,130
20,139,1,3,2,3,0,90,40,0,0,0,5,0,0,0,0,0,66,\N,0,0,6,\N,\N,\N,\N,743,0
20,140,0,0,1,1,15,85,20,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,760,90
20,141,1,6,9,1,80,100,10,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,758,130
20,142,1,0,2,3,0,75,10,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,\N,743,0
20,143,1,2,1,1,140,90,5,0,0,0,\N,0,0,0,1,30,75,\N,0,0,1,\N,\N,\N,\N,766,140
20,144,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,57,\N,0,0,1,\N,\N,\N,\N,743,0
20,145,0,10,7,2,40,100,30,0,0,0,\N,0,0,0,0,0,70,\N,0,0,6,\N,\N,\N,\N,765,90
20,146,0,0,5,1,70,100,10,0,0,0,6,20,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,760,120
20,147,1,11,2,3,0,100,15,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,\N,743,0
20,148,0,0,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,23,\N,0,0,1,\N,\N,\N,\N,743,0
20,149,0,13,1,2,1,100,15,0,0,0,\N,0,0,0,0,0,88,\N,0,0,1,\N,\N,\N,\N,769,100
20,150,1,0,14,3,0,101,40,0,0,0,\N,0,0,0,0,0,85,\N,0,0,8,\N,\N,\N,\N,743,0
20,151,1,3,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,51,\N,0,0,8,\N,\N,\N,\N,743,0
20,152,1,10,1,1,100,90,10,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,765,130
20,153,1,0,1,1,250,100,5,0,0,0,\N,0,0,0,0,0,7,\N,0,0,5,\N,\N,\N,\N,760,150
20,154,1,0,1,1,18,80,15,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,760,100
20,155,1,4,1,1,50,90,10,0,2,2,\N,0,0,0,0,0,44,\N,0,0,1,\N,\N,\N,\N,771,130
20,156,1,13,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,37,\N,0,0,8,\N,\N,\N,\N,743,0
20,157,1,5,1,1,75,90,10,0,0,0,\N,0,0,0,0,30,31,\N,0,0,6,\N,\N,\N,\N,770,130
20,158,0,0,1,1,80,90,15,0,0,0,\N,0,0,0,0,10,31,\N,0,0,1,\N,\N,\N,\N,760,130
20,159,0,0,3,3,0,101,30,0,0,0,\N,0,0,0,0,0,10,\N,0,0,8,\N,\N,\N,\N,743,0
20,160,1,0,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,30,\N,0,0,8,\N,\N,\N,\N,743,0
20,161,1,0,5,2,80,100,10,0,0,0,101,20,0,0,0,0,36,\N,0,0,1,\N,\N,\N,\N,760,130
20,162,1,0,1,1,1,90,10,0,0,0,\N,0,0,0,0,0,40,\N,0,0,1,\N,\N,\N,\N,760,100
20,163,1,0,1,1,70,100,20,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,760,120
20,164,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,79,\N,0,0,8,\N,\N,\N,\N,743,0
20,165,1,0,1,1,50,101,1,0,0,0,\N,0,0,0,0,0,254,\N,0,-25,10,\N,\N,\N,\N,760,1
20,166,0,0,14,3,0,101,1,0,0,0,\N,0,0,0,0,0,95,\N,0,0,1,\N,\N,\N,\N,743,0
20,167,1,1,1,1,10,90,10,0,3,3,\N,0,0,0,0,0,104,\N,0,0,1,\N,\N,\N,\N,761,80
20,168,1,16,1,1,60,100,25,0,0,0,\N,0,0,0,0,0,105,\N,0,0,1,\N,\N,\N,\N,772,110
20,169,0,6,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,106,\N,0,0,1,\N,\N,\N,\N,743,0
20,170,1,0,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,94,\N,0,0,1,\N,\N,\N,\N,743,0
20,171,0,7,2,3,0,100,15,0,0,0,9,0,0,0,0,0,107,\N,0,0,1,\N,\N,\N,\N,743,0
20,172,1,9,5,1,60,100,25,0,0,0,4,10,0,0,0,0,125,\N,0,0,1,\N,\N,\N,\N,757,110
20,173,1,0,1,2,50,100,15,0,0,0,\N,0,0,0,0,30,92,\N,0,0,1,\N,\N,\N,\N,760,100
20,174,1,7,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,109,\N,0,0,14,\N,\N,\N,\N,743,0
20,175,1,0,1,1,1,100,15,0,0,0,\N,0,0,0,0,0,99,\N,0,0,1,\N,\N,\N,\N,760,130
20,176,1,0,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,93,\N,0,0,1,\N,\N,\N,\N,743,0
20,177,1,2,1,2,100,95,5,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,766,130
20,178,1,11,3,3,0,100,40,0,0,0,\N,0,0,0,0,0,60,\N,0,0,6,\N,\N,\N,\N,743,0
20,179,1,1,1,1,1,100,15,0,0,0,\N,0,0,0,0,0,99,\N,0,0,1,\N,\N,\N,\N,761,100
20,180,1,7,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,100,\N,0,0,1,\N,\N,\N,\N,743,0
20,181,1,14,5,2,40,100,25,0,0,0,3,10,0,0,0,0,5,\N,0,0,6,\N,\N,\N,\N,763,90
20,182,1,0,14,3,0,101,10,4,0,0,\N,0,0,0,0,0,111,\N,0,0,8,\N,\N,\N,\N,743,0
20,183,1,1,1,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,761,70
20,184,1,0,3,3,0,100,10,0,0,0,\N,0,0,0,0,0,60,\N,0,0,1,\N,\N,\N,\N,743,0
20,185,0,16,1,1,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,772,110
20,186,1,17,2,3,0,75,10,0,0,0,6,0,2,5,0,0,49,\N,0,0,1,\N,\N,\N,\N,743,0
20,187,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,142,\N,0,0,8,\N,\N,\N,\N,743,0
20,188,1,3,5,2,90,100,10,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,764,90
20,189,1,4,7,2,20,100,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,771,90
20,190,1,10,7,2,65,85,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,765,120
20,191,1,4,12,3,0,101,20,0,0,0,\N,0,0,0,0,0,112,\N,0,0,12,\N,\N,\N,\N,743,0
20,192,1,12,5,2,120,50,5,0,0,0,1,100,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,759,140
20,193,0,0,2,3,0,101,40,0,0,0,17,0,0,0,0,0,113,\N,0,0,1,\N,\N,\N,\N,743,0
20,194,1,7,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,98,\N,0,0,8,\N,\N,\N,\N,743,0
20,195,1,0,2,3,0,101,5,0,0,0,20,0,4,4,0,0,114,\N,0,0,9,\N,\N,\N,\N,743,0
20,196,1,14,7,2,55,95,15,0,0,0,\N,0,0,0,0,0,70,\N,0,0,6,\N,\N,\N,\N,763,110
20,197,1,1,14,3,0,101,5,4,0,0,\N,0,0,0,0,0,111,\N,0,0,8,\N,\N,\N,\N,743,0
20,198,1,4,1,1,25,90,10,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,771,130
20,199,1,0,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,94,\N,0,0,1,\N,\N,\N,\N,743,0
20,200,1,15,1,1,120,100,10,0,0,0,\N,0,0,0,0,0,27,\N,0,0,10,\N,\N,\N,\N,768,140
20,201,1,5,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,115,\N,0,0,11,\N,\N,\N,\N,743,0
20,202,1,11,9,2,75,100,10,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,773,130
20,203,1,0,14,3,0,101,10,4,0,0,\N,0,0,0,0,0,116,\N,0,0,8,\N,\N,\N,\N,743,0
20,204,1,17,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,58,\N,0,0,1,\N,\N,\N,\N,743,0
20,205,1,5,1,1,30,90,20,0,0,0,\N,0,0,0,0,0,117,\N,0,0,1,\N,\N,\N,\N,770,90
20,206,1,0,1,1,40,100,40,0,0,0,\N,0,0,0,0,0,101,\N,0,0,1,\N,\N,\N,\N,760,90
20,207,1,0,6,3,0,85,15,0,0,0,6,0,2,5,0,0,118,\N,0,0,1,\N,\N,\N,\N,743,0
20,208,1,0,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,743,0
20,209,1,12,5,1,65,100,20,0,0,0,1,30,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,759,120
20,210,1,6,1,1,40,95,20,0,0,0,\N,0,0,0,0,0,119,\N,0,0,1,\N,\N,\N,\N,758,90
20,211,1,8,8,1,70,90,25,0,0,0,\N,0,0,0,0,0,138,\N,0,0,1,\N,\N,\N,\N,774,120
20,212,1,0,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,106,\N,0,0,1,\N,\N,\N,\N,743,0
20,213,1,0,2,3,0,100,15,0,0,0,7,0,0,0,0,0,120,\N,0,0,1,\N,\N,\N,\N,743,0
20,214,1,0,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,97,\N,0,0,8,\N,\N,\N,\N,743,0
