version_group_id,item_id,game_index,icon,item_fling_power,item_fling_effect_id,is_available
27,243,243,champions/mystic-water.png,0,\N,1
27,244,244,champions/sharp-beak.png,0,\N,1
27,245,245,champions/poison-barb.png,0,\N,1
27,246,246,champions/never-melt-ice.png,0,\N,1
27,247,247,champions/spell-tag.png,0,\N,1
27,248,248,champions/twisted-spoon.png,0,\N,1
27,249,249,champions/charcoal.png,0,\N,1
27,250,250,champions/dragon-fang.png,0,\N,1
27,251,251,champions/silk-scarf.png,0,\N,1
27,253,253,champions/shell-bell.png,0,\N,1
27,259,259,champions/leek.png,0,\N,1
27,265,265,champions/wide-lens.png,0,\N,1
27,266,266,champions/muscle-band.png,0,\N,1
27,267,267,champions/wise-glasses.png,0,\N,1
27,268,268,champions/expert-belt.png,0,\N,1
27,269,269,champions/light-clay.png,0,\N,1
27,270,270,champions/life-orb.png,0,\N,1
27,275,275,champions/focus-sash.png,0,\N,1
27,276,276,champions/zoom-lens.png,0,\N,1
27,277,277,champions/metronome.png,0,\N,1
27,278,278,champions/iron-ball.png,0,\N,1
27,282,282,champions/icy-rock.png,0,\N,1
27,283,283,champions/smooth-rock.png,0,\N,1
27,284,284,champions/heat-rock.png,0,\N,1
27,285,285,champions/damp-rock.png,0,\N,1
27,287,287,champions/choice-scarf.png,0,\N,1
27,295,295,champions/shed-shell.png,0,\N,1
27,296,296,champions/big-root.png,0,\N,1
27,540,540,champions/rocky-helmet.png,0,\N,1
27,541,541,champions/air-balloon.png,0,\N,1
27,542,542,champions/red-card.png,0,\N,1
27,544,544,champions/binding-band.png,0,\N,1
27,547,547,champions/eject-button.png,0,\N,1
27,564,564,champions/normal-gem.png,0,\N,1
27,656,656,champions/gengarite.png,0,\N,1
27,657,657,champions/gardevoirite.png,0,\N,1
27,658,658,champions/ampharosite.png,0,\N,1
27,659,659,champions/venusaurite.png,0,\N,1
27,660,660,champions/charizardite-x.png,0,\N,1
27,661,661,champions/blastoisinite.png,0,\N,1
27,664,664,champions/blazikenite.png,0,\N,1
27,665,665,champions/medichamite.png,0,\N,1
27,666,666,champions/houndoominite.png,0,\N,1
27,667,667,champions/aggronite.png,0,\N,1
27,668,668,champions/banettite.png,0,\N,1
27,669,669,champions/tyranitarite.png,0,\N,1
27,670,670,champions/scizorite.png,0,\N,1
27,671,671,champions/pinsirite.png,0,\N,1
27,672,672,champions/aerodactylite.png,0,\N,1
27,673,673,champions/lucarionite.png,0,\N,1
27,674,674,champions/abomasite.png,0,\N,1
27,675,675,champions/kangaskhanite.png,0,\N,1
27,676,676,champions/gyaradosite.png,0,\N,1
27,677,677,champions/absolite.png,0,\N,1
27,678,678,champions/charizardite-y.png,0,\N,1
27,679,679,champions/alakazite.png,0,\N,1
27,680,680,champions/heracronite.png,0,\N,1
27,681,681,champions/mawilite.png,0,\N,1
27,682,682,champions/manectite.png,0,\N,1
27,683,683,champions/garchompite.png,0,\N,1
27,686,686,champions/roseli-berry.png,0,\N,1
27,752,752,champions/swampertite.png,0,\N,1
27,753,753,champions/sceptilite.png,0,\N,1
27,754,754,champions/sablenite.png,0,\N,1
27,755,755,champions/altarianite.png,0,\N,1
27,756,756,champions/galladite.png,0,\N,1
27,757,757,champions/audinite.png,0,\N,1
27,758,758,champions/metagrossite.png,0,\N,1
27,759,759,champions/sharpedonite.png,0,\N,1
27,760,760,champions/slowbronite.png,0,\N,1
27,761,761,champions/steelixite.png,0,\N,1
27,762,762,champions/pidgeotite.png,0,\N,1
27,763,763,champions/glalitite.png,0,\N,1
27,767,767,champions/cameruptite.png,0,\N,1
27,768,768,champions/lopunnite.png,0,\N,1
27,769,769,champions/salamencite.png,0,\N,1
27,770,770,champions/beedrillite.png,0,\N,1
27,879,879,champions/terrain-extender.png,0,\N,1
27,881,881,champions/electric-seed.png,0,\N,1
27,882,882,champions/psychic-seed.png,0,\N,1
27,883,883,champions/misty-seed.png,0,\N,1
27,884,884,champions/grassy-seed.png,0,\N,1
27,2401,2401,champions/fairy-feather.png,0,\N,1
27,2559,2559,champions/clefablite.png,0,\N,1
27,2560,2560,champions/victreebelite.png,0,\N,1
27,2561,2561,champions/starminite.png,0,\N,1
27,2562,2562,champions/dragoninite.png,0,\N,1
27,2563,2563,champions/meganiumite.png,0,\N,1
27,2564,2564,champions/feraligite.png,0,\N,1
27,2565,2565,champions/skarmorite.png,0,\N,1
27,2566,2566,champions/froslassite.png,0,\N,1
27,2569,2569,champions/emboarite.png,0,\N,1
27,2570,2570,champions/excadrite.png,0,\N,1
27,2571,2571,champions/scolipite.png,0,\N,1
27,2572,2572,champions/scraftinite.png,0,\N,1
27,2573,2573,champions/eelektrossite.png,0,\N,1
27,2574,2574,champions/chandelurite.png,0,\N,1
27,2575,2575,champions/chesnaughtite.png,0,\N,1
27,2576,2576,champions/delphoxite.png,0,\N,1
27,2577,2577,champions/greninjite.png,0,\N,1
27,2578,2578,champions/pyroarite.png,0,\N,1
27,2579,2579,champions/floettite.png,0,\N,1
27,2580,2580,champions/malamarite.png,0,\N,1
27,2581,2581,champions/barbaracite.png,0,\N,1
27,2582,2582,champions/dragalgite.png,0,\N,1
27,2583,2583,champions/hawluchanite.png,0,\N,1
27,2585,2585,champions/drampanite.png,0,\N,1
27,2587,2587,champions/falinksite.png,0,\N,1
27,2635,2635,champions/raichunite-x.png,0,\N,1
27,2636,2636,champions/raichunite-y.png,0,\N,1
27,2637,2637,champions/chimechite.png,0,\N,1
27,2638,2638,champions/absolite-z.png,0,\N,1
27,2639,2639,champions/staraptite.png,0,\N,1
27,2640,2640,champions/garchompite-z.png,0,\N,1
27,2641,2641,champions/lucarionite-z.png,0,\N,1
27,2642,2642,champions/golurkite.png,0,\N,1
27,2643,2643,champions/meowsticite.png,0,\N,1
27,2644,2644,champions/crabominite.png,0,\N,1
27,2645,2645,champions/golisopite.png,0,\N,1
27,2647,2647,champions/scovillainite.png,0,\N,1
27,2648,2648,champions/baxcalibrite.png,0,\N,1
27,2650,2650,champions/glimmoranite.png,0,\N,1
