version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,min_turns,max_turns,crit_stage,flinch_percent,effect,effect_percent,recoil_percent,heal_percent,target_id,affinity_id,z_move_id,z_base_power,z_power_effect,max_move_id,max_power
13,182,1,0,13,3,0,101,10,4,0,0,\N,0,0,0,0,0,111,\N,0,0,8,\N,\N,\N,\N,\N,\N
13,183,1,1,0,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,184,1,0,2,3,0,100,10,0,0,0,\N,0,0,0,0,0,60,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,185,1,16,0,1,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,186,1,0,1,3,0,75,10,0,0,0,6,0,2,5,0,0,49,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,187,1,0,13,3,0,101,10,0,0,0,\N,0,0,0,0,0,142,\N,0,0,8,\N,\N,\N,\N,\N,\N
13,188,1,3,4,2,90,100,10,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,189,1,4,6,2,20,100,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,190,1,10,6,2,65,85,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,191,1,4,11,3,0,101,20,0,0,0,\N,0,0,0,0,0,112,\N,0,0,12,\N,\N,\N,\N,\N,\N
13,192,1,12,4,2,120,50,5,0,0,0,1,100,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,193,1,0,1,3,0,101,40,0,0,0,17,0,0,0,0,0,113,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,194,1,7,13,3,0,101,5,0,0,0,\N,0,0,0,0,0,98,\N,0,0,8,\N,\N,\N,\N,\N,\N
13,195,1,0,1,3,0,101,5,0,0,0,20,0,4,4,0,0,114,\N,0,0,9,\N,\N,\N,\N,\N,\N
13,196,1,14,6,2,55,95,15,0,0,0,\N,0,0,0,0,0,70,\N,0,0,6,\N,\N,\N,\N,\N,\N
13,197,1,1,13,3,0,101,5,4,0,0,\N,0,0,0,0,0,111,\N,0,0,8,\N,\N,\N,\N,\N,\N
13,198,1,4,0,1,25,90,10,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,199,1,0,13,3,0,101,5,0,0,0,\N,0,0,0,0,0,94,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,200,1,15,0,1,120,100,10,0,0,0,\N,0,0,0,0,0,27,\N,0,0,10,\N,\N,\N,\N,\N,\N
13,201,1,5,10,3,0,101,10,0,0,0,\N,0,0,0,0,0,115,\N,0,0,11,\N,\N,\N,\N,\N,\N
13,202,1,11,8,2,75,100,10,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,\N,\N
13,203,1,0,13,3,0,101,10,4,0,0,\N,0,0,0,0,0,116,\N,0,0,8,\N,\N,\N,\N,\N,\N
13,204,1,0,2,3,0,100,20,0,0,0,\N,0,0,0,0,0,58,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,205,1,5,0,1,30,90,20,0,0,0,\N,0,0,0,0,0,117,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,206,1,0,0,1,40,100,40,0,0,0,\N,0,0,0,0,0,101,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,207,1,0,5,3,0,90,15,0,0,0,6,0,2,5,0,0,118,\N,0,0,1,\N,\N,\N,\N,\N,\N
13,208,1,0,3,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,\N,\N
