version_group_id,pokemon_id,move_id,move_method_id,level,mastery_level,sort
26,3000,22,1,3,6,0
26,3000,33,1,1,10,0
26,3000,34,2,0,0,0
26,3000,36,1,25,28,0
26,3000,38,1,45,48,0
26,3000,38,2,0,0,0
26,3000,45,1,1,10,1
26,3000,46,2,0,0,0
26,3000,63,2,0,0,0
26,3000,73,1,9,12,0
26,3000,74,1,6,9,0
26,3000,75,1,12,15,0
26,3000,76,1,55,58,0
26,3000,76,2,0,0,0
26,3000,77,1,15,18,0
26,3000,79,1,15,18,1
26,3000,80,2,0,0,0
26,3000,89,2,0,0,0
26,3000,89,11,0,0,0
26,3000,92,2,0,0,0
26,3000,113,2,0,0,0
26,3000,133,1,40,43,0
26,3000,164,2,0,0,0
26,3000,182,2,0,0,0
26,3000,188,2,0,0,0
26,3000,200,2,0,0,0
26,3000,202,2,0,0,0
26,3000,203,2,0,0,0
26,3000,206,2,0,0,0
26,3000,219,2,0,0,0
26,3000,235,1,35,38,0
26,3000,263,2,0,0,0
26,3000,331,2,0,0,0
26,3000,338,2,0,0,0
26,3000,345,1,30,33,0
26,3000,402,2,0,0,0
26,3000,412,2,0,0,0
26,3000,414,2,0,0,0
26,3000,416,2,0,0,0
26,3000,438,1,0,35,0
26,3000,482,1,42,45,0
26,3000,491,2,0,0,0
26,3000,526,2,0,0,0
26,3000,885,2,0,0,0
26,3001,14,2,0,0,0
26,3001,22,1,3,6,0
26,3001,33,1,1,10,0
26,3001,34,2,0,0,0
26,3001,36,1,25,28,0
26,3001,38,1,45,48,0
26,3001,38,2,0,0,0
26,3001,45,1,1,10,1
26,3001,46,2,0,0,0
26,3001,63,2,0,0,0
26,3001,73,1,9,12,0
26,3001,74,1,6,9,0
26,3001,75,1,12,15,0
26,3001,76,1,55,58,0
26,3001,76,2,0,0,0
26,3001,77,1,15,18,0
26,3001,79,1,15,18,1
26,3001,80,2,0,0,0
26,3001,89,2,0,0,0
26,3001,89,11,0,0,0
26,3001,92,2,0,0,0
26,3001,113,2,0,0,0
26,3001,133,1,40,43,0
26,3001,164,2,0,0,0
26,3001,182,2,0,0,0
26,3001,188,2,0,0,0
26,3001,200,2,0,0,0
26,3001,202,2,0,0,0
26,3001,203,2,0,0,0
26,3001,206,2,0,0,0
26,3001,219,2,0,0,0
26,3001,235,1,35,38,0
26,3001,263,2,0,0,0
26,3001,331,2,0,0,0
26,3001,338,2,0,0,0
26,3001,345,1,30,33,0
26,3001,402,2,0,0,0
26,3001,412,2,0,0,0
26,3001,414,2,0,0,0
26,3001,416,2,0,0,0
26,3001,438,1,0,35,0
26,3001,482,1,42,45,0
26,3001,491,2,0,0,0
26,3001,526,2,0,0,0
26,3001,885,2,0,0,0
26,4000,7,2,0,0,0
26,4000,9,2,0,0,0
26,4000,9,11,0,0,0
26,4000,14,2,0,0,0
26,4000,33,1,1,10,0
26,4000,34,2,0,0,0
26,4000,45,1,1,10,1
26,4000,46,2,0,0,0
26,4000,52,1,4,7,0
26,4000,53,1,30,33,0
26,4000,53,2,0,0,0
26,4000,83,1,20,23,0
26,4000,83,2,0,0,0
26,4000,91,2,0,0,0
26,4000,108,1,8,11,0
26,4000,126,2,0,0,0
26,4000,129,2,0,0,0
26,4000,157,2,0,0,0
26,4000,163,1,24,27,0
26,4000,164,2,0,0,0
26,4000,182,2,0,0,0
26,4000,200,2,0,0,0
26,4000,203,2,0,0,0
26,4000,206,2,0,0,0
26,4000,225,1,12,15,0
26,4000,231,2,0,0,0
26,4000,242,2,0,0,0
26,4000,246,2,0,0,0
26,4000,257,2,0,0,0
26,4000,261,2,0,0,0
26,4000,263,2,0,0,0
26,4000,280,2,0,0,0
26,4000,315,2,0,0,0
26,4000,317,2,0,0,0
26,4000,337,2,0,0,0
26,4000,394,1,54,57,0
26,4000,394,2,0,0,0
26,4000,406,2,0,0,0
26,4000,407,1,42,45,0
26,4000,411,2,0,0,0
26,4000,421,2,0,0,0
26,4000,424,1,17,20,0
26,4000,424,2,0,0,0
26,4000,488,2,0,0,0
26,5000,7,2,0,0,0
26,5000,9,2,0,0,0
26,5000,14,2,0,0,0
26,5000,33,1,1,10,0
26,5000,34,2,0,0,0
26,5000,45,1,1,10,1
26,5000,46,2,0,0,0
26,5000,52,1,4,7,0
26,5000,53,1,30,33,0
26,5000,53,2,0,0,0
26,5000,83,1,20,23,0
26,5000,83,2,0,0,0
26,5000,91,2,0,0,0
26,5000,108,1,8,11,0
26,5000,126,2,0,0,0
26,5000,129,2,0,0,0
26,5000,157,2,0,0,0
26,5000,163,1,24,27,0
26,5000,164,2,0,0,0
26,5000,182,2,0,0,0
26,5000,200,2,0,0,0
26,5000,203,2,0,0,0
26,5000,206,2,0,0,0
26,5000,225,1,12,15,0
26,5000,231,2,0,0,0
26,5000,231,11,0,0,0
26,5000,242,2,0,0,0
26,5000,246,2,0,0,0
26,5000,257,2,0,0,0
26,5000,261,2,0,0,0
26,5000,263,2,0,0,0
26,5000,280,2,0,0,0
26,5000,315,2,0,0,0
26,5000,317,2,0,0,0
26,5000,337,2,0,0,0
26,5000,394,1,54,57,0
26,5000,394,2,0,0,0
26,5000,406,2,0,0,0
26,5000,407,1,42,45,0
26,5000,411,2,0,0,0
26,5000,421,2,0,0,0
26,5000,424,1,17,20,0
26,5000,424,2,0,0,0
26,5000,488,2,0,0,0
26,6000,7,2,0,0,0
26,6000,9,2,0,0,0
26,6000,14,2,0,0,0
26,6000,19,2,0,0,0
26,6000,33,1,1,10,0
26,6000,34,2,0,0,0
26,6000,38,2,0,0,0
26,6000,45,1,1,10,1
26,6000,46,2,0,0,0
26,6000,52,1,4,7,0
26,6000,53,1,30,33,0
26,6000,53,2,0,0,0
26,6000,63,2,0,0,0
26,6000,76,2,0,0,0
26,6000,76,11,0,0,0
26,6000,83,1,20,23,0
26,6000,83,2,0,0,0
26,6000,89,2,0,0,0
26,6000,90,2,0,0,0
26,6000,91,2,0,0,0
26,6000,108,1,8,11,0
26,6000,126,1,0,39,0
26,6000,126,2,0,0,0
26,6000,129,2,0,0,0
26,6000,130,2,0,0,0
26,6000,157,2,0,0,0
26,6000,163,1,24,27,0
26,6000,164,2,0,0,0
26,6000,182,2,0,0,0
26,6000,200,2,0,0,0
26,6000,203,2,0,0,0
26,6000,206,2,0,0,0
26,6000,225,1,12,15,0
26,6000,231,2,0,0,0
26,6000,242,2,0,0,0
26,6000,246,2,0,0,0
26,6000,257,2,0,0,0
26,6000,261,2,0,0,0
26,6000,263,2,0,0,0
26,6000,280,2,0,0,0
26,6000,299,2,0,0,0
26,6000,307,2,0,0,0
26,6000,315,2,0,0,0
26,6000,317,2,0,0,0
26,6000,337,1,1,10,2
26,6000,337,2,0,0,0
26,6000,394,1,54,57,0
26,6000,394,2,0,0,0
26,6000,403,1,0,39,1
26,6000,406,2,0,0,0
26,6000,407,1,42,45,0
26,6000,411,2,0,0,0
26,6000,416,2,0,0,0
26,6000,421,2,0,0,0
26,6000,424,1,17,20,0
26,6000,424,2,0,0,0
26,6000,466,2,0,0,0
26,6000,488,2,0,0,0
26,6000,542,2,0,0,0
26,6000,799,2,0,0,0
26,6000,814,2,0,0,0
26,6000,815,2,0,0,0
26,6001,7,2,0,0,0
26,6001,9,2,0,0,0
26,6001,14,2,0,0,0
26,6001,19,2,0,0,0
26,6001,33,1,1,10,0
26,6001,34,2,0,0,0
26,6001,38,2,0,0,0
26,6001,45,1,1,10,1
26,6001,46,2,0,0,0
26,6001,52,1,4,7,0
26,6001,53,1,30,33,0
26,6001,53,2,0,0,0
26,6001,63,2,0,0,0
26,6001,76,2,0,0,0
26,6001,76,11,0,0,0
26,6001,83,1,20,23,0
26,6001,83,2,0,0,0
26,6001,89,2,0,0,0
26,6001,90,2,0,0,0
26,6001,91,2,0,0,0
26,6001,108,1,8,11,0
26,6001,126,1,0,39,0
26,6001,126,2,0,0,0
26,6001,129,2,0,0,0
26,6001,130,2,0,0,0
26,6001,157,2,0,0,0
26,6001,163,1,24,27,0
26,6001,164,2,0,0,0
26,6001,182,2,0,0,0
26,6001,200,2,0,0,0
26,6001,203,2,0,0,0
26,6001,206,2,0,0,0
26,6001,225,1,12,15,0
26,6001,231,2,0,0,0
26,6001,242,2,0,0,0
26,6001,246,2,0,0,0
26,6001,257,2,0,0,0
26,6001,261,2,0,0,0
26,6001,263,2,0,0,0
26,6001,280,2,0,0,0
26,6001,299,2,0,0,0
26,6001,307,2,0,0,0
26,6001,315,2,0,0,0
26,6001,317,2,0,0,0
26,6001,337,1,1,10,2
26,6001,337,2,0,0,0
26,6001,394,1,54,57,0
26,6001,394,2,0,0,0
26,6001,403,1,0,39,1
26,6001,406,2,0,0,0
26,6001,407,1,42,45,0
26,6001,411,2,0,0,0
26,6001,416,2,0,0,0
26,6001,421,2,0,0,0
26,6001,424,1,17,20,0
26,6001,424,2,0,0,0
26,6001,466,2,0,0,0
26,6001,488,2,0,0,0
26,6001,542,2,0,0,0
26,6001,799,2,0,0,0
26,6001,814,2,0,0,0
26,6001,815,2,0,0,0
26,6002,7,2,0,0,0
26,6002,9,2,0,0,0
26,6002,14,2,0,0,0
26,6002,19,2,0,0,0
26,6002,33,1,1,10,0
26,6002,34,2,0,0,0
26,6002,38,2,0,0,0
26,6002,45,1,1,10,1
26,6002,46,2,0,0,0
26,6002,52,1,4,7,0
26,6002,53,1,30,33,0
26,6002,53,2,0,0,0
26,6002,63,2,0,0,0
26,6002,76,2,0,0,0
26,6002,76,11,0,0,0
26,6002,83,1,20,23,0
26,6002,83,2,0,0,0
26,6002,89,2,0,0,0
26,6002,90,2,0,0,0
26,6002,91,2,0,0,0
26,6002,108,1,8,11,0
26,6002,126,1,0,39,0
26,6002,126,2,0,0,0
26,6002,129,2,0,0,0
26,6002,130,2,0,0,0
26,6002,157,2,0,0,0
26,6002,163,1,24,27,0
26,6002,164,2,0,0,0
26,6002,182,2,0,0,0
26,6002,200,2,0,0,0
26,6002,203,2,0,0,0
26,6002,206,2,0,0,0
26,6002,225,1,12,15,0
26,6002,231,2,0,0,0
26,6002,242,2,0,0,0
26,6002,246,2,0,0,0
26,6002,257,2,0,0,0
26,6002,261,2,0,0,0
26,6002,263,2,0,0,0
26,6002,280,2,0,0,0
26,6002,299,2,0,0,0
26,6002,307,2,0,0,0
26,6002,315,2,0,0,0
26,6002,317,2,0,0,0
26,6002,337,1,1,10,2
26,6002,337,2,0,0,0
26,6002,394,1,54,57,0
26,6002,394,2,0,0,0
26,6002,403,1,0,39,1
26,6002,406,2,0,0,0
26,6002,407,1,42,45,0
26,6002,411,2,0,0,0
26,6002,416,2,0,0,0
26,6002,421,2,0,0,0
26,6002,424,1,17,20,0
26,6002,424,2,0,0,0
26,6002,466,2,0,0,0
26,6002,488,2,0,0,0
26,6002,542,2,0,0,0
26,6002,799,2,0,0,0
26,6002,814,2,0,0,0
26,6002,815,2,0,0,0
26,7000,8,2,0,0,0
26,7000,8,11,0,0,0
26,7000,29,2,0,0,0
26,7000,33,1,1,10,0
26,7000,34,2,0,0,0
26,7000,38,2,0,0,0
26,7000,39,1,1,10,1
26,7000,44,1,12,15,0
26,7000,55,1,3,6,0
26,7000,56,2,0,0,0
26,7000,57,2,0,0,0
26,7000,58,2,0,0,0
26,7000,59,2,0,0,0
26,7000,61,1,15,18,0
26,7000,91,2,0,0,0
26,7000,127,2,0,0,0
26,7000,130,2,0,0,0
26,7000,164,2,0,0,0
26,7000,182,2,0,0,0
26,7000,196,1,20,23,0
26,7000,196,2,0,0,0
26,7000,203,2,0,0,0
26,7000,231,2,0,0,0
26,7000,250,2,0,0,0
26,7000,252,2,0,0,0
26,7000,263,2,0,0,0
26,7000,280,2,0,0,0
26,7000,317,2,0,0,0
26,7000,330,2,0,0,0
26,7000,334,1,40,43,0
26,7000,334,2,0,0,0
26,7000,341,2,0,0,0
26,7000,352,2,0,0,0
26,7000,392,1,30,33,0
26,7000,406,2,0,0,0
26,7000,428,2,0,0,0
26,7000,442,2,0,0,0
26,7000,453,1,35,38,0
26,7000,503,2,0,0,0
26,7000,526,2,0,0,0
26,7000,710,1,45,48,0
26,7000,710,2,0,0,0
26,7000,812,2,0,0,0
26,7000,886,2,0,0,0
26,8000,8,2,0,0,0
26,8000,29,2,0,0,0
26,8000,33,1,1,10,0
26,8000,34,2,0,0,0
26,8000,38,2,0,0,0
26,8000,39,1,1,10,1
26,8000,44,1,12,15,0
26,8000,55,1,3,6,0
26,8000,56,2,0,0,0
26,8000,57,2,0,0,0
26,8000,58,2,0,0,0
26,8000,58,11,0,0,0
26,8000,59,2,0,0,0
26,8000,61,1,15,18,0
26,8000,91,2,0,0,0
26,8000,127,2,0,0,0
26,8000,130,2,0,0,0
26,8000,164,2,0,0,0
26,8000,182,2,0,0,0
26,8000,196,1,20,23,0
26,8000,196,2,0,0,0
26,8000,203,2,0,0,0
26,8000,231,2,0,0,0
26,8000,250,2,0,0,0
26,8000,252,2,0,0,0
26,8000,263,2,0,0,0
26,8000,280,2,0,0,0
26,8000,317,2,0,0,0
26,8000,330,2,0,0,0
26,8000,334,1,40,43,0
26,8000,334,2,0,0,0
26,8000,341,2,0,0,0
26,8000,352,2,0,0,0
26,8000,392,1,30,33,0
26,8000,406,2,0,0,0
26,8000,428,2,0,0,0
26,8000,442,2,0,0,0
26,8000,453,1,35,38,0
26,8000,503,2,0,0,0
26,8000,526,2,0,0,0
26,8000,710,1,45,48,0
26,8000,710,2,0,0,0
26,8000,812,2,0,0,0
26,8000,886,2,0,0,0
26,9000,8,2,0,0,0
26,9000,29,2,0,0,0
26,9000,33,1,1,10,0
26,9000,34,2,0,0,0
26,9000,38,2,0,0,0
26,9000,39,1,1,10,1
26,9000,44,1,12,15,0
26,9000,46,2,0,0,0
26,9000,55,1,3,6,0
26,9000,56,1,0,39,0
26,9000,56,2,0,0,0
26,9000,57,2,0,0,0
26,9000,58,2,0,0,0
26,9000,59,2,0,0,0
26,9000,59,11,0,0,0
26,9000,61,1,15,18,0
26,9000,63,2,0,0,0
26,9000,89,2,0,0,0
26,9000,91,2,0,0,0
26,9000,127,2,0,0,0
26,9000,130,2,0,0,0
26,9000,157,2,0,0,0
26,9000,164,2,0,0,0
26,9000,182,2,0,0,0
26,9000,196,1,20,23,0
26,9000,196,2,0,0,0
26,9000,200,2,0,0,0
26,9000,203,2,0,0,0
26,9000,206,2,0,0,0
26,9000,231,2,0,0,0
26,9000,242,2,0,0,0
26,9000,250,2,0,0,0
26,9000,252,2,0,0,0
26,9000,263,2,0,0,0
26,9000,280,2,0,0,0
26,9000,308,2,0,0,0
26,9000,317,2,0,0,0
26,9000,330,2,0,0,0
26,9000,334,1,40,43,0
26,9000,334,2,0,0,0
26,9000,341,2,0,0,0
26,9000,352,2,0,0,0
26,9000,392,1,30,33,0
26,9000,399,2,0,0,0
26,9000,406,2,0,0,0
26,9000,411,2,0,0,0
26,9000,416,2,0,0,0
26,9000,428,2,0,0,0
26,9000,430,1,0,39,1
26,9000,430,2,0,0,0
26,9000,442,2,0,0,0
26,9000,453,1,35,38,0
26,9000,503,2,0,0,0
26,9000,526,2,0,0,0
26,9000,710,1,45,48,0
26,9000,710,2,0,0,0
26,9000,812,2,0,0,0
26,9000,886,2,0,0,0
26,9001,8,2,0,0,0
26,9001,29,2,0,0,0
26,9001,33,1,1,10,0
26,9001,34,2,0,0,0
26,9001,38,2,0,0,0
26,9001,39,1,1,10,1
26,9001,44,1,12,15,0
26,9001,46,2,0,0,0
26,9001,55,1,3,6,0
26,9001,56,1,0,39,0
26,9001,56,2,0,0,0
26,9001,57,2,0,0,0
26,9001,58,2,0,0,0
26,9001,59,2,0,0,0
26,9001,59,11,0,0,0
26,9001,61,1,15,18,0
26,9001,63,2,0,0,0
26,9001,89,2,0,0,0
26,9001,91,2,0,0,0
26,9001,127,2,0,0,0
26,9001,130,2,0,0,0
26,9001,157,2,0,0,0
26,9001,164,2,0,0,0
26,9001,182,2,0,0,0
26,9001,196,1,20,23,0
26,9001,196,2,0,0,0
26,9001,200,2,0,0,0
26,9001,203,2,0,0,0
26,9001,206,2,0,0,0
26,9001,231,2,0,0,0
26,9001,242,2,0,0,0
26,9001,250,2,0,0,0
26,9001,252,2,0,0,0
26,9001,263,2,0,0,0
26,9001,280,2,0,0,0
26,9001,308,2,0,0,0
26,9001,317,2,0,0,0
26,9001,330,2,0,0,0
26,9001,334,1,40,43,0
26,9001,334,2,0,0,0
26,9001,341,2,0,0,0
26,9001,352,2,0,0,0
26,9001,392,1,30,33,0
26,9001,399,2,0,0,0
26,9001,406,2,0,0,0
26,9001,411,2,0,0,0
26,9001,416,2,0,0,0
26,9001,428,2,0,0,0
26,9001,430,1,0,39,1
26,9001,430,2,0,0,0
26,9001,442,2,0,0,0
26,9001,453,1,35,38,0
26,9001,503,2,0,0,0
26,9001,526,2,0,0,0
26,9001,710,1,45,48,0
26,9001,710,2,0,0,0
26,9001,812,2,0,0,0
26,9001,886,2,0,0,0
26,13000,40,1,1,10,0
26,13000,81,1,1,10,1
26,13000,263,2,0,0,0
26,13000,527,2,0,0,0
26,13000,527,11,0,0,0
26,14000,40,1,1,10,0
26,14000,81,1,1,10,1
26,14000,106,1,7,10,0
26,14000,263,2,0,0,0
26,14000,334,2,0,0,0
26,14000,527,2,0,0,0
26,14000,527,11,0,0,0
26,15000,14,2,0,0,0
26,15000,40,1,1,10,0
26,15000,42,1,0,13,0
26,15000,63,2,0,0,0
26,15000,76,2,0,0,0
26,15000,81,1,1,10,1
26,15000,92,2,0,0,0
26,15000,97,2,0,0,0
26,15000,106,1,7,10,0
26,15000,116,1,15,18,0
26,15000,164,2,0,0,0
26,15000,182,2,0,0,0
26,15000,188,2,0,0,0
26,15000,200,2,0,0,0
26,15000,200,11,0,0,0
26,15000,202,2,0,0,0
26,15000,203,2,0,0,0
26,15000,206,2,0,0,0
26,15000,249,2,0,0,0
26,15000,263,2,0,0,0
26,15000,280,2,0,0,0
26,15000,318,2,0,0,0
26,15000,332,2,0,0,0
26,15000,334,2,0,0,0
26,15000,369,2,0,0,0
26,15000,390,1,29,32,0
26,15000,390,2,0,0,0
26,15000,398,1,35,38,0
26,15000,398,2,0,0,0
26,15000,404,1,25,28,0
26,15000,404,2,0,0,0
26,15000,405,1,27,30,0
26,15000,416,2,0,0,0
26,15000,458,2,0,0,0
26,15000,527,2,0,0,0
26,15000,529,1,40,43,0
26,15000,679,1,33,36,0
26,15000,693,1,20,23,0
26,15000,814,2,0,0,0
26,15001,14,2,0,0,0
26,15001,40,1,1,10,0
26,15001,42,1,0,13,0
26,15001,63,2,0,0,0
26,15001,76,2,0,0,0
26,15001,81,1,1,10,1
26,15001,92,2,0,0,0
26,15001,97,2,0,0,0
26,15001,106,1,7,10,0
26,15001,116,1,15,18,0
26,15001,164,2,0,0,0
26,15001,182,2,0,0,0
26,15001,188,2,0,0,0
26,15001,200,2,0,0,0
26,15001,200,11,0,0,0
26,15001,202,2,0,0,0
26,15001,203,2,0,0,0
26,15001,206,2,0,0,0
26,15001,249,2,0,0,0
26,15001,263,2,0,0,0
26,15001,280,2,0,0,0
26,15001,318,2,0,0,0
26,15001,332,2,0,0,0
26,15001,334,2,0,0,0
26,15001,369,2,0,0,0
26,15001,390,1,29,32,0
26,15001,390,2,0,0,0
26,15001,398,1,35,38,0
26,15001,398,2,0,0,0
26,15001,404,1,25,28,0
26,15001,404,2,0,0,0
26,15001,405,1,27,30,0
26,15001,416,2,0,0,0
26,15001,458,2,0,0,0
26,15001,527,2,0,0,0
26,15001,529,1,40,43,0
26,15001,679,1,33,36,0
26,15001,693,1,20,23,0
26,15001,814,2,0,0,0
26,16000,16,1,9,12,0
26,16000,17,1,21,24,0
26,16000,18,1,25,28,0
26,16000,18,2,0,0,0
26,16000,19,2,0,0,0
26,16000,29,2,0,0,0
26,16000,33,1,1,10,0
26,16000,45,1,1,10,1
26,16000,97,1,29,32,0
26,16000,97,2,0,0,0
26,16000,98,1,13,16,0
26,16000,104,2,0,0,0
26,16000,115,2,0,0,0
26,16000,164,2,0,0,0
26,16000,182,2,0,0,0
26,16000,203,2,0,0,0
26,16000,239,1,17,20,0
26,16000,257,2,0,0,0
26,16000,263,2,0,0,0
26,16000,297,1,40,43,0
26,16000,332,2,0,0,0
26,16000,369,2,0,0,0
26,16000,369,11,0,0,0
26,16000,403,1,33,36,0
26,16000,413,1,50,53,0
26,16000,526,2,0,0,0
26,16000,542,1,45,48,0
26,16000,542,2,0,0,0
26,16000,814,2,0,0,0
26,17000,13,2,0,0,0
26,17000,16,1,9,12,0
26,17000,17,1,21,24,0
26,17000,18,1,25,28,0
26,17000,18,2,0,0,0
26,17000,19,2,0,0,0
26,17000,29,2,0,0,0
26,17000,33,1,1,10,0
26,17000,45,1,1,10,1
26,17000,97,1,29,32,0
26,17000,97,2,0,0,0
26,17000,98,1,13,16,0
26,17000,104,2,0,0,0
26,17000,115,2,0,0,0
26,17000,143,2,0,0,0
26,17000,164,2,0,0,0
26,17000,182,2,0,0,0
26,17000,203,2,0,0,0
26,17000,239,1,17,20,0
26,17000,257,2,0,0,0
26,17000,257,11,0,0,0
26,17000,263,2,0,0,0
26,17000,297,1,40,43,0
26,17000,332,2,0,0,0
26,17000,369,2,0,0,0
26,17000,403,1,33,36,0
26,17000,413,1,50,53,0
26,17000,466,2,0,0,0
26,17000,526,2,0,0,0
26,17000,542,1,45,48,0
26,17000,542,2,0,0,0
26,17000,814,2,0,0,0
26,18000,13,2,0,0,0
26,18000,16,1,9,12,0
26,18000,17,1,21,24,0
26,18000,18,1,25,28,0
26,18000,18,2,0,0,0
26,18000,19,2,0,0,0
26,18000,29,2,0,0,0
26,18000,33,1,1,10,0
26,18000,45,1,1,10,1
26,18000,63,2,0,0,0
26,18000,97,1,29,32,0
26,18000,97,2,0,0,0
26,18000,98,1,13,16,0
26,18000,104,2,0,0,0
26,18000,115,2,0,0,0
26,18000,143,2,0,0,0
26,18000,164,2,0,0,0
26,18000,182,2,0,0,0
26,18000,203,2,0,0,0
26,18000,239,1,17,20,0
26,18000,257,2,0,0,0
26,18000,257,11,0,0,0
26,18000,263,2,0,0,0
26,18000,297,1,40,43,0
26,18000,332,2,0,0,0
26,18000,369,2,0,0,0
26,18000,403,1,33,36,0
26,18000,413,1,50,53,0
26,18000,416,2,0,0,0
26,18000,466,2,0,0,0
26,18000,526,2,0,0,0
26,18000,542,1,45,48,0
26,18000,542,2,0,0,0
26,18000,814,2,0,0,0
26,18001,13,2,0,0,0
26,18001,16,1,9,12,0
26,18001,17,1,21,24,0
26,18001,18,1,25,28,0
26,18001,18,2,0,0,0
26,18001,19,2,0,0,0
26,18001,29,2,0,0,0
26,18001,33,1,1,10,0
26,18001,45,1,1,10,1
26,18001,63,2,0,0,0
26,18001,97,1,29,32,0
26,18001,97,2,0,0,0
26,18001,98,1,13,16,0
26,18001,104,2,0,0,0
26,18001,115,2,0,0,0
26,18001,143,2,0,0,0
26,18001,164,2,0,0,0
26,18001,182,2,0,0,0
26,18001,203,2,0,0,0
26,18001,239,1,17,20,0
26,18001,257,2,0,0,0
26,18001,257,11,0,0,0
26,18001,263,2,0,0,0
26,18001,297,1,40,43,0
26,18001,332,2,0,0,0
26,18001,369,2,0,0,0
26,18001,403,1,33,36,0
26,18001,413,1,50,53,0
26,18001,416,2,0,0,0
26,18001,466,2,0,0,0
26,18001,526,2,0,0,0
26,18001,542,1,45,48,0
26,18001,542,2,0,0,0
26,18001,814,2,0,0,0
26,23000,33,1,1,10,0
26,23000,34,2,0,0,0
26,23000,40,1,4,7,0
26,23000,43,1,1,10,1
26,23000,44,1,9,12,0
26,23000,89,2,0,0,0
26,23000,91,2,0,0,0
26,23000,92,1,25,28,0
26,23000,92,2,0,0,0
26,23000,103,1,17,20,0
26,23000,114,1,41,44,0
26,23000,137,1,12,15,0
26,23000,141,1,33,36,0
26,23000,157,2,0,0,0
26,23000,164,2,0,0,0
26,23000,182,2,0,0,0
26,23000,188,2,0,0,0
26,23000,202,2,0,0,0
26,23000,203,2,0,0,0
26,23000,231,2,0,0,0
26,23000,263,2,0,0,0
26,23000,282,2,0,0,0
26,23000,305,2,0,0,0
26,23000,317,2,0,0,0
26,23000,341,2,0,0,0
26,23000,398,1,36,39,0
26,23000,398,2,0,0,0
26,23000,399,2,0,0,0
26,23000,399,11,0,0,0
26,23000,402,2,0,0,0
26,23000,422,2,0,0,0
26,23000,423,2,0,0,0
26,23000,424,2,0,0,0
26,23000,441,1,49,52,0
26,23000,441,2,0,0,0
26,23000,491,2,0,0,0
26,23000,523,2,0,0,0
26,23000,693,1,15,18,0
26,23000,706,2,0,0,0
26,23000,799,2,0,0,0
26,23000,885,2,0,0,0
26,24000,33,1,1,10,0
26,24000,34,2,0,0,0
26,24000,38,2,0,0,0
26,24000,40,1,4,7,0
26,24000,43,1,1,10,1
26,24000,44,1,9,12,0
26,24000,63,2,0,0,0
26,24000,89,2,0,0,0
26,24000,89,11,0,0,0
26,24000,91,2,0,0,0
26,24000,92,1,25,28,0
26,24000,92,2,0,0,0
26,24000,103,1,17,20,0
26,24000,114,1,41,44,0
26,24000,137,1,12,15,0
26,24000,141,1,33,36,0
26,24000,157,2,0,0,0
26,24000,164,2,0,0,0
26,24000,182,2,0,0,0
26,24000,188,2,0,0,0
26,24000,202,2,0,0,0
26,24000,203,2,0,0,0
26,24000,231,2,0,0,0
26,24000,242,1,0,25,0
26,24000,242,2,0,0,0
