pokemon_id,version_group_id,move_id,move_method_id,level,mastery_level,sort
4,14,241,2,0,0,0
4,14,242,3,0,0,0
4,14,246,3,0,0,0
4,14,249,2,0,0,0
4,14,251,3,0,0,0
4,14,257,5,0,0,0
4,14,261,2,0,0,0
4,14,263,2,0,0,0
4,14,264,3,0,0,0
4,14,280,2,0,0,0
4,14,315,2,0,0,0
4,14,317,2,0,0,0
4,14,332,2,0,0,0
4,14,337,2,0,0,0
4,14,349,3,0,0,0
4,14,374,2,0,0,0
4,14,394,3,0,0,0
4,14,406,3,0,0,0
4,14,407,3,0,0,0
4,14,421,2,0,0,0
4,14,424,1,25,0,0
4,14,468,2,0,0,0
4,14,481,1,28,0,0
4,14,488,2,0,0,0
4,14,496,2,0,0,0
4,14,497,2,0,0,0
4,14,510,2,0,0,0
4,14,517,1,46,0,0
4,14,519,5,0,0,0
4,14,10001,2,0,0,0
4,14,10002,2,0,0,0
4,14,10003,2,0,0,0
4,14,10004,2,0,0,0
4,14,10005,2,0,0,0
4,14,10006,2,0,0,0
4,14,10007,2,0,0,0
4,14,10008,2,0,0,0
4,14,10009,2,0,0,0
4,14,10010,2,0,0,0
4,14,10011,2,0,0,0
4,14,10012,2,0,0,0
4,14,10013,2,0,0,0
4,14,10014,2,0,0,0
4,14,10015,2,0,0,0
4,14,10016,2,0,0,0
5,13,10,1,1,0,1
5,13,14,2,0,0,0
5,13,15,2,0,0,0
5,13,45,1,1,0,2
5,13,52,1,1,0,3
5,13,52,1,7,0,0
5,13,53,2,0,0,0
5,13,53,1,43,0,0
5,13,70,2,0,0,0
5,13,82,1,17,0,0
5,13,83,1,50,0,0
5,13,91,2,0,0,0
5,13,92,2,0,0,0
5,13,104,2,0,0,0
5,13,108,1,10,0,0
5,13,126,2,0,0,0
5,13,156,2,0,0,0
5,13,157,2,0,0,0
5,13,163,1,39,0,0
5,13,164,2,0,0,0
5,13,182,2,0,0,0
5,13,184,1,21,0,0
5,13,207,2,0,0,0
5,13,213,2,0,0,0
5,13,216,2,0,0,0
5,13,218,2,0,0,0
5,13,237,2,0,0,0
5,13,241,2,0,0,0
5,13,249,2,0,0,0
5,13,261,2,0,0,0
5,13,263,2,0,0,0
5,13,280,2,0,0,0
5,13,315,2,0,0,0
5,13,317,2,0,0,0
5,13,332,2,0,0,0
5,13,337,2,0,0,0
5,13,374,2,0,0,0
5,13,421,2,0,0,0
5,13,424,1,28,0,0
5,13,468,2,0,0,0
5,13,481,1,32,0,0
5,13,488,2,0,0,0
5,13,496,2,0,0,0
5,13,497,2,0,0,0
5,13,510,2,0,0,0
5,13,517,1,54,0,0
5,13,519,5,0,0,0
5,13,10001,2,0,0,0
5,13,10002,2,0,0,0
5,13,10003,2,0,0,0
5,13,10004,2,0,0,0
5,13,10005,2,0,0,0
5,13,10006,2,0,0,0
5,13,10007,2,0,0,0
5,13,10008,2,0,0,0
5,13,10009,2,0,0,0
5,13,10010,2,0,0,0
5,13,10011,2,0,0,0
5,13,10012,2,0,0,0
5,13,10013,2,0,0,0
5,13,10014,2,0,0,0
5,13,10015,2,0,0,0
5,13,10016,2,0,0,0
5,14,7,5,0,0,0
5,14,9,5,0,0,0
5,14,10,1,1,0,1
5,14,14,2,0,0,0
5,14,15,2,0,0,0
5,14,45,1,1,0,2
5,14,52,1,1,0,3
5,14,52,1,7,0,0
5,14,53,2,0,0,0
5,14,53,1,43,0,0
5,14,70,2,0,0,0
5,14,82,1,17,0,0
5,14,83,1,50,0,0
5,14,91,2,0,0,0
5,14,92,2,0,0,0
5,14,104,2,0,0,0
5,14,108,1,10,0,0
5,14,126,2,0,0,0
5,14,156,2,0,0,0
5,14,157,2,0,0,0
5,14,163,1,39,0,0
5,14,164,2,0,0,0
5,14,173,5,0,0,0
5,14,182,2,0,0,0
5,14,184,1,21,0,0
5,14,200,5,0,0,0
5,14,207,2,0,0,0
5,14,213,2,0,0,0
5,14,214,5,0,0,0
5,14,216,2,0,0,0
5,14,218,2,0,0,0
5,14,231,5,0,0,0
5,14,237,2,0,0,0
5,14,241,2,0,0,0
5,14,249,2,0,0,0
5,14,257,5,0,0,0
5,14,261,2,0,0,0
5,14,263,2,0,0,0
5,14,280,2,0,0,0
5,14,315,2,0,0,0
5,14,317,2,0,0,0
5,14,332,2,0,0,0
5,14,337,2,0,0,0
5,14,374,2,0,0,0
5,14,421,2,0,0,0
5,14,424,1,28,0,0
5,14,468,2,0,0,0
5,14,481,1,32,0,0
5,14,488,2,0,0,0
5,14,496,2,0,0,0
5,14,497,2,0,0,0
5,14,510,2,0,0,0
5,14,517,1,54,0,0
5,14,519,5,0,0,0
5,14,10001,2,0,0,0
5,14,10002,2,0,0,0
5,14,10003,2,0,0,0
5,14,10004,2,0,0,0
5,14,10005,2,0,0,0
5,14,10006,2,0,0,0
5,14,10007,2,0,0,0
5,14,10008,2,0,0,0
5,14,10009,2,0,0,0
5,14,10010,2,0,0,0
5,14,10011,2,0,0,0
5,14,10012,2,0,0,0
5,14,10013,2,0,0,0
5,14,10014,2,0,0,0
5,14,10015,2,0,0,0
5,14,10016,2,0,0,0
6,13,10,1,1,0,4
6,13,14,2,0,0,0
6,13,15,2,0,0,0
6,13,17,1,36,0,0
6,13,19,2,0,0,0
6,13,45,1,1,0,5
6,13,46,2,0,0,0
6,13,52,1,1,0,6
6,13,52,1,7,0,0
6,13,53,2,0,0,0
6,13,53,1,47,0,0
6,13,63,2,0,0,0
6,13,70,2,0,0,0
6,13,76,2,0,0,0
6,13,82,1,17,0,0
6,13,83,1,56,0,0
6,13,89,2,0,0,0
6,13,91,2,0,0,0
6,13,92,2,0,0,0
6,13,104,2,0,0,0
6,13,108,1,1,0,7
6,13,108,1,10,0,0
6,13,126,2,0,0,0
6,13,156,2,0,0,0
6,13,157,2,0,0,0
6,13,163,1,41,0,0
6,13,164,2,0,0,0
6,13,182,2,0,0,0
6,13,184,1,21,0,0
6,13,207,2,0,0,0
6,13,213,2,0,0,0
6,13,216,2,0,0,0
6,13,218,2,0,0,0
6,13,237,2,0,0,0
6,13,241,2,0,0,0
6,13,249,2,0,0,0
6,13,257,1,71,0,0
6,13,261,2,0,0,0
6,13,263,2,0,0,0
6,13,280,2,0,0,0
6,13,307,5,0,0,0
6,13,315,2,0,0,0
6,13,317,2,0,0,0
6,13,332,2,0,0,0
6,13,337,2,0,0,0
6,13,337,1,1,0,1
6,13,374,2,0,0,0
6,13,394,1,77,0,0
6,13,403,1,1,0,3
6,13,411,2,0,0,0
6,13,416,2,0,0,0
6,13,421,2,0,0,0
6,13,421,1,1,0,2
6,13,424,1,28,0,0
6,13,468,2,0,0,0
6,13,481,1,32,0,0
6,13,488,2,0,0,0
6,13,496,2,0,0,0
6,13,497,2,0,0,0
6,13,507,2,0,0,0
6,13,510,2,0,0,0
6,13,517,1,62,0,0
6,13,519,5,0,0,0
6,13,523,2,0,0,0
6,13,525,2,0,0,0
6,13,10001,2,0,0,0
6,13,10002,2,0,0,0
6,13,10003,2,0,0,0
6,13,10004,2,0,0,0
6,13,10005,2,0,0,0
6,13,10006,2,0,0,0
6,13,10007,2,0,0,0
6,13,10008,2,0,0,0
6,13,10009,2,0,0,0
6,13,10010,2,0,0,0
6,13,10011,2,0,0,0
6,13,10012,2,0,0,0
6,13,10013,2,0,0,0
6,13,10014,2,0,0,0
6,13,10015,2,0,0,0
6,13,10016,2,0,0,0
6,14,7,5,0,0,0
6,14,9,5,0,0,0
6,14,10,1,1,0,4
6,14,14,2,0,0,0
6,14,15,2,0,0,0
6,14,17,1,36,0,0
6,14,19,2,0,0,0
6,14,45,1,1,0,5
6,14,46,2,0,0,0
6,14,52,1,1,0,6
6,14,52,1,7,0,0
6,14,53,2,0,0,0
6,14,53,1,47,0,0
6,14,63,2,0,0,0
6,14,70,2,0,0,0
6,14,76,2,0,0,0
6,14,82,1,17,0,0
6,14,83,1,56,0,0
6,14,89,2,0,0,0
6,14,91,2,0,0,0
6,14,92,2,0,0,0
6,14,104,2,0,0,0
6,14,108,1,1,0,7
6,14,108,1,10,0,0
6,14,126,2,0,0,0
6,14,156,2,0,0,0
6,14,157,2,0,0,0
6,14,163,1,41,0,0
6,14,164,2,0,0,0
6,14,173,5,0,0,0
6,14,182,2,0,0,0
6,14,184,1,21,0,0
6,14,200,5,0,0,0
6,14,207,2,0,0,0
6,14,213,2,0,0,0
6,14,214,5,0,0,0
6,14,216,2,0,0,0
6,14,218,2,0,0,0
6,14,231,5,0,0,0
6,14,237,2,0,0,0
6,14,241,2,0,0,0
6,14,249,2,0,0,0
6,14,257,5,0,0,0
6,14,257,1,71,0,0
6,14,261,2,0,0,0
6,14,263,2,0,0,0
6,14,280,2,0,0,0
6,14,307,5,0,0,0
6,14,315,2,0,0,0
6,14,317,2,0,0,0
6,14,332,2,0,0,0
6,14,337,2,0,0,0
6,14,337,1,1,0,1
6,14,355,5,0,0,0
6,14,366,5,0,0,0
6,14,374,2,0,0,0
6,14,394,1,77,0,0
6,14,403,1,1,0,3
6,14,406,5,0,0,0
6,14,411,2,0,0,0
6,14,416,2,0,0,0
6,14,421,2,0,0,0
6,14,421,1,1,0,2
6,14,424,1,28,0,0
6,14,468,2,0,0,0
6,14,481,1,32,0,0
6,14,488,2,0,0,0
6,14,496,2,0,0,0
6,14,497,2,0,0,0
6,14,507,2,0,0,0
6,14,510,2,0,0,0
6,14,517,1,62,0,0
6,14,519,5,0,0,0
6,14,523,2,0,0,0
6,14,525,2,0,0,0
6,14,10001,2,0,0,0
6,14,10002,2,0,0,0
6,14,10003,2,0,0,0
6,14,10004,2,0,0,0
6,14,10005,2,0,0,0
6,14,10006,2,0,0,0
6,14,10007,2,0,0,0
6,14,10008,2,0,0,0
6,14,10009,2,0,0,0
6,14,10010,2,0,0,0
6,14,10011,2,0,0,0
6,14,10012,2,0,0,0
6,14,10013,2,0,0,0
6,14,10014,2,0,0,0
6,14,10015,2,0,0,0
6,14,10016,2,0,0,0
7,13,33,1,1,0,0
7,13,39,1,4,0,0
7,13,44,1,16,0,0
7,13,54,3,0,0,0
7,13,55,1,13,0,0
7,13,56,1,40,0,0
7,13,57,2,0,0,0
7,13,58,2,0,0,0
7,13,59,2,0,0,0
7,13,70,2,0,0,0
7,13,91,2,0,0,0
7,13,92,2,0,0,0
7,13,104,2,0,0,0
7,13,110,1,10,0,0
7,13,114,3,0,0,0
7,13,127,2,0,0,0
7,13,130,1,31,0,0
7,13,145,1,7,0,0
7,13,156,2,0,0,0
7,13,164,2,0,0,0
7,13,175,3,0,0,0
7,13,182,2,0,0,0
7,13,182,1,22,0,0
7,13,193,3,0,0,0
7,13,207,2,0,0,0
7,13,213,2,0,0,0
7,13,216,2,0,0,0
7,13,218,2,0,0,0
7,13,229,1,19,0,0
7,13,237,2,0,0,0
7,13,240,2,0,0,0
7,13,240,1,37,0,0
7,13,243,3,0,0,0
7,13,249,2,0,0,0
7,13,252,3,0,0,0
7,13,258,2,0,0,0
7,13,263,2,0,0,0
7,13,280,2,0,0,0
7,13,281,3,0,0,0
7,13,287,3,0,0,0
7,13,291,2,0,0,0
7,13,300,3,0,0,0
7,13,317,2,0,0,0
7,13,323,3,0,0,0
7,13,330,3,0,0,0
7,13,334,1,34,0,0
7,13,352,1,25,0,0
7,13,360,2,0,0,0
7,13,362,3,0,0,0
7,13,374,2,0,0,0
7,13,392,3,0,0,0
7,13,401,1,28,0,0
7,13,453,3,0,0,0
7,13,496,2,0,0,0
7,13,503,2,0,0,0
7,13,518,5,0,0,0
7,13,10001,2,0,0,0
7,13,10002,2,0,0,0
7,13,10003,2,0,0,0
7,13,10004,2,0,0,0
7,13,10005,2,0,0,0
7,13,10006,2,0,0,0
7,13,10007,2,0,0,0
7,13,10008,2,0,0,0
7,13,10009,2,0,0,0
7,13,10010,2,0,0,0
7,13,10011,2,0,0,0
7,13,10012,2,0,0,0
7,13,10013,2,0,0,0
7,13,10014,2,0,0,0
7,13,10015,2,0,0,0
7,13,10016,2,0,0,0
7,14,8,5,0,0,0
7,14,33,1,1,0,0
7,14,39,1,4,0,0
7,14,44,1,16,0,0
7,14,54,3,0,0,0
7,14,55,1,13,0,0
7,14,56,1,40,0,0
7,14,57,2,0,0,0
7,14,58,2,0,0,0
7,14,59,2,0,0,0
7,14,70,2,0,0,0
7,14,91,2,0,0,0
7,14,92,2,0,0,0
7,14,104,2,0,0,0
7,14,110,1,10,0,0
7,14,114,3,0,0,0
7,14,127,2,0,0,0
7,14,130,1,31,0,0
7,14,145,1,7,0,0
7,14,156,2,0,0,0
7,14,164,2,0,0,0
7,14,173,5,0,0,0
7,14,175,3,0,0,0
7,14,182,2,0,0,0
7,14,182,1,22,0,0
7,14,193,3,0,0,0
